#./overdamped_3d --dev=0 --amp=100.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=500.0 --zeta=3.6 --comp=0 --mean=0.0 --second=3.14 --skew=0.99 --distribution=e>> comp_e_l:-2:3:300:1_0.0_3.6_100.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.122015e+00 3.580432e+00 1.003162e+00 2.011803e+05 1.473902e+01 7.850528e-03 1.117587e-03
1.165911e+00 3.720969e+00 9.987587e-01 2.097613e+05 1.522285e+01 -2.580404e-03 1.091719e-03
1.211524e+00 3.867352e+00 1.009778e+00 2.197314e+05 1.729568e+01 2.010870e-02 1.062989e-03
1.258922e+00 4.018703e+00 9.970465e-01 2.258332e+05 1.743320e+01 1.931989e-02 1.036286e-03
1.308174e+00 4.177317e+00 9.998672e-01 2.373218e+05 2.013246e+01 3.157663e-02 1.013160e-03
1.359353e+00 4.341066e+00 1.004659e+00 2.437967e+05 1.896618e+01 5.201817e-03 9.722710e-04
1.412534e+00 4.511503e+00 9.906702e-01 2.511385e+05 1.893052e+01 8.849978e-03 9.227991e-04
1.467795e+00 4.688394e+00 9.955509e-01 2.625633e+05 2.133440e+01 1.034832e-02 9.143353e-04
1.525219e+00 4.873306e+00 1.009571e+00 2.768359e+05 2.295396e+01 1.038504e-02 8.826256e-04
1.584889e+00 5.064723e+00 9.942282e-01 2.846365e+05 2.188444e+01 1.361787e-02 8.661747e-04
1.646893e+00 5.263508e+00 9.922311e-01 2.962559e+05 2.285719e+01 1.256824e-02 8.318424e-04
1.711323e+00 5.470919e+00 9.925460e-01 3.030295e+05 2.425267e+01 6.498814e-03 7.913113e-04
1.778274e+00 5.685654e+00 9.943281e-01 3.165563e+05 2.496568e+01 1.379788e-02 7.650852e-04
1.847844e+00 5.909420e+00 9.957595e-01 3.291534e+05 2.736956e+01 -8.910894e-05 7.474422e-04
1.920137e+00 6.141882e+00 9.851776e-01 3.361474e+05 2.687045e+01 1.118863e-02 6.942749e-04
1.995257e+00 6.383356e+00 9.864676e-01 3.488672e+05 2.768532e+01 1.412165e-02 6.873608e-04
2.073316e+00 6.633958e+00 9.832761e-01 3.617983e+05 2.990585e+01 2.283287e-02 6.731749e-04
2.154429e+00 6.895145e+00 9.856657e-01 3.771359e+05 3.482565e+01 2.450573e-02 6.492138e-04
2.238715e+00 7.167537e+00 9.838123e-01 3.909862e+05 3.468304e+01 2.695656e-02 6.242990e-04
2.326299e+00 7.449461e+00 9.882562e-01 4.067602e+05 3.554885e+01 1.407623e-02 5.958080e-04
2.417309e+00 7.742820e+00 9.875454e-01 4.214426e+05 3.235047e+01 6.526709e-04 5.769730e-04
2.511880e+00 8.047710e+00 9.839045e-01 4.354911e+05 3.662856e+01 -8.126497e-03 5.698204e-04
2.610151e+00 8.365666e+00 9.806420e-01 4.545573e+05 3.355241e+01 4.632115e-03 5.587339e-04
2.712266e+00 8.694899e+00 9.852882e-01 4.748892e+05 3.899169e+01 1.297843e-02 5.438328e-04
2.818376e+00 9.037210e+00 9.885300e-01 4.925886e+05 3.760640e+01 -1.493454e-02 5.229712e-04
2.928637e+00 9.393467e+00 9.759474e-01 5.093852e+05 3.638409e+01 -1.383603e-03 4.832745e-04
3.043212e+00 9.765091e+00 9.850935e-01 5.308137e+05 4.424762e+01 3.231287e-03 4.912615e-04
3.162270e+00 1.014959e+01 9.826037e-01 5.543398e+05 4.978876e+01 -7.261932e-03 4.653931e-04
3.285985e+00 1.054996e+01 9.780672e-01 5.696563e+05 4.506249e+01 -1.782477e-03 4.560947e-04
3.414541e+00 1.096751e+01 9.835288e-01 5.918801e+05 4.718116e+01 -1.753867e-02 4.379749e-04
3.548125e+00 1.140023e+01 9.709082e-01 6.103109e+05 5.382238e+01 1.311851e-02 4.211664e-04
3.686936e+00 1.184982e+01 9.740787e-01 6.336163e+05 5.814121e+01 2.346992e-03 4.174709e-04
3.831177e+00 1.231956e+01 9.873401e-01 6.745639e+05 5.141850e+01 2.916813e-03 4.001856e-04
3.981061e+00 1.280603e+01 9.817445e-01 6.913723e+05 4.815901e+01 1.044405e-02 3.993511e-04
4.136810e+00 1.331265e+01 9.938270e-01 7.201150e+05 7.101620e+01 5.227566e-03 3.806353e-04
4.298651e+00 1.383941e+01 9.855634e-01 7.460898e+05 5.846716e+01 3.528237e-03 3.585815e-04
4.466824e+00 1.438712e+01 9.937410e-01 7.831359e+05 6.156367e+01 1.242173e-02 3.339052e-04
4.641576e+00 1.495623e+01 9.894730e-01 8.095950e+05 7.268670e+01 7.912636e-03 3.266335e-04
4.823165e+00 1.554984e+01 9.852938e-01 8.390062e+05 8.442087e+01 4.590034e-03 3.448725e-04
5.011858e+00 1.616547e+01 9.903588e-01 8.776609e+05 6.250078e+01 -1.158661e-02 3.061295e-04
5.207934e+00 1.680607e+01 9.913899e-01 9.077528e+05 6.950869e+01 4.523277e-03 2.986193e-04
5.411680e+00 1.747405e+01 9.905748e-01 9.562797e+05 5.801898e+01 7.305861e-03 2.894402e-04
5.623397e+00 1.816673e+01 9.921473e-01 9.891721e+05 6.331565e+01 9.472251e-03 2.919436e-04
5.843397e+00 1.888868e+01 9.904930e-01 1.025025e+06 7.839081e+01 2.048492e-02 2.795458e-04
6.072004e+00 1.963796e+01 1.000357e+00 1.078810e+06 9.379192e+01 -6.492138e-04 2.582073e-04
6.309555e+00 2.041957e+01 9.995785e-01 1.119087e+06 1.033259e+02 -7.676065e-03 2.555847e-04
6.556399e+00 2.123144e+01 9.937440e-01 1.151902e+06 8.637656e+01 -1.881242e-02 2.530813e-04
6.812900e+00 2.207616e+01 9.813356e-01 1.170847e+06 8.539872e+01 -1.596808e-04 2.353191e-04
7.079436e+00 2.295495e+01 1.003537e+00 1.249952e+06 1.178307e+02 9.322166e-04 2.322197e-04
7.356400e+00 2.386940e+01 9.892884e-01 1.285168e+06 9.941454e+01 -6.313920e-04 2.213717e-04
7.644198e+00 2.481915e+01 9.837272e-01 1.333436e+06 1.016962e+02 -2.291203e-03 2.071857e-04
7.943257e+00 2.580772e+01 9.904912e-01 1.380776e+06 1.461883e+02 6.474137e-03 1.986027e-04
8.254015e+00 2.683745e+01 9.845830e-01 1.444877e+06 1.013702e+02 7.752299e-03 2.129078e-04
8.576931e+00 2.790880e+01 9.911296e-01 1.507496e+06 8.474682e+01 2.344799e-02 1.912117e-04
8.912479e+00 2.902440e+01 9.847602e-01 1.550214e+06 1.041408e+02 3.838062e-03 1.951456e-04
9.261156e+00 3.018346e+01 9.766532e-01 1.594353e+06 1.196234e+02 1.991570e-02 1.789331e-04
9.623473e+00 3.138929e+01 9.766565e-01 1.661919e+06 1.033259e+02 1.734972e-02 1.803637e-04
9.999966e+00 3.264315e+01 9.711137e-01 1.712443e+06 1.571076e+02 5.212784e-03 1.412630e-04
1.039119e+01 3.395293e+01 9.714688e-01 1.784792e+06 1.329873e+02 1.696014e-02 1.437664e-04
1.079772e+01 3.531371e+01 9.734870e-01 1.863965e+06 8.507277e+01 -1.672089e-03 1.631975e-04
1.122015e+01 3.672861e+01 9.721023e-01 1.939550e+06 9.648100e+01 1.160073e-02 1.391172e-04
1.165910e+01 3.820181e+01 9.830930e-01 2.025427e+06 1.408101e+02 1.315534e-02 1.409054e-04
1.211523e+01 3.973198e+01 9.886651e-01 2.121152e+06 2.473955e+02 -1.863122e-03 1.407862e-04
