#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:2:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0.277777777778 --zeta=3.6 --comp=0 --mean=0.0 --second=0.1 --skew=0.99 --distribution=d>> comp_d_a:-1:2:300:1_0.0_3.6_0.277777777778.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
5.495395e+00 1.532196e+00 1.014306e+00 4.799586e+04 3.686028e+00 -2.737737e-02 7.287264e-04
5.623399e+00 1.536125e+00 1.019584e+00 4.859036e+04 3.726772e+00 -3.437567e-02 7.493496e-04
5.754385e+00 1.539428e+00 1.010430e+00 4.845224e+04 3.796800e+00 -2.461153e-02 7.462502e-04
5.888422e+00 1.543865e+00 1.009269e+00 4.859937e+04 3.703217e+00 -2.776229e-02 7.125139e-04
6.025580e+00 1.547741e+00 1.011765e+00 4.865566e+04 3.873831e+00 -3.422630e-02 7.508993e-04
6.165934e+00 1.551380e+00 1.017243e+00 4.932614e+04 3.852186e+00 -3.248692e-02 7.300377e-04
6.309557e+00 1.555059e+00 1.011945e+00 4.985367e+04 3.915848e+00 -3.273845e-02 7.225275e-04
6.456525e+00 1.558449e+00 1.017647e+00 5.033598e+04 3.824175e+00 -2.936548e-02 7.311106e-04
6.606917e+00 1.562344e+00 1.011154e+00 5.021437e+04 3.947042e+00 -3.129303e-02 7.572174e-04
6.760812e+00 1.565657e+00 1.002236e+00 5.024888e+04 4.080733e+00 -3.359705e-02 7.355213e-04
6.918291e+00 1.568867e+00 1.016416e+00 5.149555e+04 4.136755e+00 -2.459043e-02 7.297993e-04
7.079439e+00 1.572366e+00 1.021617e+00 5.211807e+04 4.174315e+00 -2.516592e-02 7.559061e-04
7.244340e+00 1.576123e+00 1.012461e+00 5.207170e+04 4.204237e+00 -2.192390e-02 7.447004e-04
7.413082e+00 1.579264e+00 1.011164e+00 5.268844e+04 4.104924e+00 -2.267575e-02 7.284880e-04
7.585755e+00 1.582711e+00 1.010201e+00 5.244519e+04 4.184502e+00 -1.854932e-02 7.576942e-04
7.762450e+00 1.585862e+00 1.013460e+00 5.250913e+04 4.229702e+00 -2.355164e-02 7.280111e-04
7.943260e+00 1.589071e+00 1.014388e+00 5.284333e+04 4.253893e+00 -2.381617e-02 7.405281e-04
8.128283e+00 1.592089e+00 1.009884e+00 5.301377e+04 4.311826e+00 -2.176672e-02 7.511377e-04
8.317614e+00 1.595552e+00 1.016999e+00 5.361347e+04 4.506631e+00 -1.791131e-02 7.505417e-04
8.511356e+00 1.598281e+00 1.008650e+00 5.352559e+04 4.393950e+00 -1.719362e-02 7.586479e-04
8.709611e+00 1.601083e+00 1.011805e+00 5.431405e+04 4.441696e+00 -2.410483e-02 7.443428e-04
8.912483e+00 1.604030e+00 1.009169e+00 5.430850e+04 4.531459e+00 -1.890808e-02 7.399321e-04
9.120082e+00 1.607007e+00 1.016956e+00 5.490708e+04 4.447425e+00 -7.426858e-03 7.365942e-04
9.332516e+00 1.609696e+00 1.006859e+00 5.489807e+04 4.646051e+00 -1.919669e-02 7.637739e-04
9.549897e+00 1.612340e+00 1.008268e+00 5.550396e+04 4.595121e+00 -2.051640e-02 7.532835e-04
9.772343e+00 1.614962e+00 1.008118e+00 5.518352e+04 4.622496e+00 -1.329029e-02 7.460117e-04
9.999969e+00 1.617773e+00 1.016359e+00 5.601841e+04 4.756186e+00 -1.746500e-02 7.638931e-04
1.023290e+01 1.620480e+00 1.010535e+00 5.569653e+04 4.705256e+00 -2.966774e-02 7.641315e-04
1.047125e+01 1.622836e+00 1.003349e+00 5.592810e+04 4.723082e+00 -8.440375e-03 7.618666e-04
1.071516e+01 1.625551e+00 1.015457e+00 5.715816e+04 4.848496e+00 -2.298480e-02 7.609129e-04
1.096475e+01 1.628012e+00 1.005311e+00 5.629673e+04 4.659420e+00 -1.384753e-02 7.462502e-04
1.122015e+01 1.630291e+00 1.011666e+00 5.680882e+04 4.812209e+00 -1.366013e-02 7.739067e-04
1.148150e+01 1.632769e+00 1.010369e+00 5.722648e+04 4.957358e+00 -1.984543e-02 7.548332e-04
1.174894e+01 1.635268e+00 1.017703e+00 5.756980e+04 4.956085e+00 -2.218765e-02 7.760525e-04
1.202261e+01 1.637738e+00 1.016561e+00 5.859203e+04 4.927437e+00 -8.733988e-03 7.911921e-04
1.230265e+01 1.639570e+00 1.009017e+00 5.768757e+04 4.875871e+00 -1.761687e-02 7.795095e-04
1.258921e+01 1.642011e+00 1.011305e+00 5.812739e+04 4.875871e+00 -1.845598e-02 7.743835e-04
1.288245e+01 1.644437e+00 1.007158e+00 5.902843e+04 4.900062e+00 -1.935858e-02 7.991791e-04
1.318252e+01 1.646126e+00 1.014617e+00 5.897499e+04 5.232378e+00 -1.953912e-02 7.952452e-04
1.348958e+01 1.648226e+00 1.013717e+00 5.919522e+04 5.031206e+00 -1.906091e-02 8.156300e-04
1.380380e+01 1.650291e+00 1.010717e+00 5.949664e+04 5.172535e+00 -1.298118e-02 7.970333e-04
1.412533e+01 1.652478e+00 1.009895e+00 5.960254e+04 5.015290e+00 -1.437879e-02 8.032322e-04
1.445435e+01 1.654127e+00 1.008564e+00 5.942802e+04 5.135612e+00 -5.612314e-03 8.018017e-04
1.479103e+01 1.656044e+00 1.008804e+00 6.016976e+04 5.210732e+00 -2.046603e-02 8.236170e-04
1.513556e+01 1.657629e+00 1.005495e+00 6.017502e+04 5.179538e+00 -2.841109e-02 8.245707e-04
1.548811e+01 1.659844e+00 1.013337e+00 6.039608e+04 5.128609e+00 -1.339036e-02 8.026361e-04
1.584888e+01 1.661962e+00 1.012782e+00 6.056358e+04 5.282670e+00 -2.137744e-02 8.270741e-04
1.621804e+01 1.663525e+00 1.002972e+00 6.043574e+04 5.135612e+00 -2.066761e-02 8.111000e-04
1.659581e+01 1.665416e+00 1.012856e+00 6.131922e+04 5.157257e+00 -2.655804e-02 8.279085e-04
1.698238e+01 1.666883e+00 1.010820e+00 6.106139e+04 5.218372e+00 -2.468801e-02 8.238554e-04
