#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=262144 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> sim_integrate_5.0_0.2_a:-1:3:300:1.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
2.928639e+00 1.200248e+00 1.014473e+00 1.018395e+05 8.234676e+00 -3.101420e-02 4.431009e-04
3.019946e+00 1.210129e+00 1.014052e+00 1.017824e+05 8.181837e+00 -3.431219e-02 4.389286e-04
3.114099e+00 1.219607e+00 1.011087e+00 1.017070e+05 8.177062e+00 -2.147090e-02 4.792213e-04
3.211188e+00 1.229806e+00 1.008850e+00 1.011977e+05 8.101305e+00 -2.511132e-02 4.740953e-04
3.311304e+00 1.240075e+00 1.012098e+00 1.012238e+05 8.192341e+00 -2.257717e-02 4.948378e-04
3.414541e+00 1.250816e+00 1.009647e+00 1.013795e+05 8.122950e+00 -2.571893e-02 4.515648e-04
3.520998e+00 1.261598e+00 1.013155e+00 1.017646e+05 8.314572e+00 -2.326226e-02 4.794598e-04
3.630773e+00 1.272643e+00 1.013898e+00 1.014951e+05 8.220989e+00 -2.404439e-02 4.612207e-04
3.743970e+00 1.284265e+00 1.011802e+00 1.018675e+05 8.166558e+00 -2.443433e-02 4.994869e-04
3.860697e+00 1.296077e+00 1.015549e+00 1.014068e+05 8.299930e+00 -2.294868e-02 4.951954e-04
3.981063e+00 1.308457e+00 1.017252e+00 1.013991e+05 8.162102e+00 -2.582455e-02 4.582405e-04
4.105181e+00 1.320842e+00 1.012449e+00 1.006727e+05 8.122631e+00 -3.668344e-02 4.807711e-04
4.233170e+00 1.333383e+00 1.015872e+00 1.009822e+05 8.093984e+00 -3.749663e-02 4.761219e-04
4.365148e+00 1.346677e+00 1.018452e+00 1.008936e+05 8.169105e+00 -3.334486e-02 4.756451e-04
4.501241e+00 1.359859e+00 1.011818e+00 9.990709e+04 7.918276e+00 -3.484172e-02 4.826784e-04
4.641578e+00 1.373483e+00 1.011318e+00 9.919982e+04 8.016953e+00 -3.319633e-02 4.736185e-04
4.786289e+00 1.387059e+00 1.008781e+00 9.813350e+04 7.913820e+00 -3.812164e-02 4.845858e-04
4.935513e+00 1.400981e+00 1.011577e+00 9.874605e+04 7.899815e+00 -4.090524e-02 4.807711e-04
5.089388e+00 1.415000e+00 1.006748e+00 9.761859e+04 7.595510e+00 -3.609997e-02 5.090237e-04
5.248061e+00 1.429388e+00 1.010807e+00 9.803462e+04 7.783950e+00 -3.703809e-02 5.208254e-04
5.411681e+00 1.444011e+00 1.012117e+00 9.773171e+04 7.599967e+00 -3.469008e-02 5.185604e-04
5.580403e+00 1.458111e+00 1.007516e+00 9.745421e+04 7.819601e+00 -3.621012e-02 4.581213e-04
5.754384e+00 1.472831e+00 1.009609e+00 9.734288e+04 7.750845e+00 -3.292835e-02 4.943609e-04
5.933790e+00 1.487654e+00 1.003640e+00 9.618901e+04 7.747663e+00 -3.579140e-02 4.864931e-04
6.118789e+00 1.502512e+00 1.007763e+00 9.599066e+04 7.486648e+00 -3.068739e-02 5.211830e-04
6.309556e+00 1.517398e+00 1.000020e+00 9.490352e+04 7.464366e+00 -2.047884e-02 5.091429e-04
6.506271e+00 1.532718e+00 1.003311e+00 9.504314e+04 7.435082e+00 -2.336961e-02 5.211830e-04
6.709118e+00 1.547587e+00 1.001422e+00 9.476529e+04 7.869894e+00 -2.283698e-02 4.791021e-04
6.918290e+00 1.562425e+00 9.945440e-01 9.362930e+04 7.656626e+00 -2.166045e-02 5.151033e-04
7.133984e+00 1.577703e+00 9.987010e-01 9.336496e+04 7.649623e+00 -7.111728e-03 5.112886e-04
7.356401e+00 1.592409e+00 9.983513e-01 9.369048e+04 7.841246e+00 -1.261669e-02 5.141497e-04
7.585754e+00 1.607512e+00 1.004505e+00 9.459366e+04 7.715195e+00 -3.572941e-03 5.290508e-04
7.822257e+00 1.622486e+00 1.007171e+00 9.465230e+04 7.760395e+00 -1.074469e-02 5.382299e-04
