#./munderdamped_3d --dev=0 --amp=100.0 --omega=1 --mass=0.1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=100 --spp=5000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-3:0:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=20.0 --zeta=0.05 --comp=0 --mean=1.0 --second=13.0 --skew=0.99 --distribution=s>> 1D_g:-3:0:300:1_20.0_100.0_0.99_1.0_13.0.dat
#g <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
1.737796e-02 6.562799e+00 7.956773e+03 9.875623e-01 1.089973e+06 8.684512e+01 8.640647e-02 4.802553e+00 3.969669e-05 7.214546e-04
1.778275e-02 6.549946e+00 7.768229e+03 9.562351e-01 1.052156e+06 8.369768e+01 1.863682e-02 3.942160e+00 4.053116e-05 6.895065e-04
1.819696e-02 6.536245e+00 7.589583e+03 9.883299e-01 1.060482e+06 8.436995e+01 -1.265222e-02 4.203587e+00 3.588200e-05 7.077456e-04
1.862082e-02 6.527435e+00 7.411065e+03 1.025879e+00 1.073244e+06 8.541910e+01 5.877805e-02 1.915431e+00 4.053116e-05 7.066727e-04
1.905455e-02 6.515804e+00 7.238787e+03 1.010026e+00 1.168433e+06 9.293630e+01 5.447245e-02 2.985724e+00 3.814697e-05 7.790327e-04
1.949839e-02 6.499469e+00 7.069653e+03 1.002911e+00 1.150109e+06 9.136768e+01 2.754247e-02 2.129848e+00 4.172325e-05 7.628202e-04
1.995257e-02 6.473867e+00 6.904278e+03 1.011290e+00 1.056967e+06 8.425790e+01 3.505230e-02 3.818886e+00 3.707409e-05 7.156134e-04
2.041732e-02 6.456301e+00 6.742473e+03 9.572488e-01 1.002923e+06 7.955201e+01 1.491201e-01 3.602366e+00 3.743172e-05 6.762743e-04
2.089290e-02 6.431834e+00 6.584889e+03 9.977803e-01 1.016443e+06 8.078451e+01 2.368283e-02 2.658290e+00 3.969669e-05 7.011890e-04
2.137956e-02 6.413905e+00 6.430646e+03 9.365889e-01 9.947178e+05 7.907327e+01 2.574587e-02 2.497428e+00 3.898144e-05 6.873608e-04
2.187755e-02 6.380635e+00 6.281105e+03 9.739926e-01 9.782809e+05 7.787133e+01 1.482511e-02 1.654867e+00 4.279613e-05 6.761551e-04
2.238715e-02 6.348361e+00 6.133196e+03 9.954859e-01 1.003665e+06 7.996964e+01 -1.047039e-02 1.329924e+00 3.898144e-05 7.203817e-04
2.290861e-02 6.316866e+00 5.990603e+03 9.937148e-01 1.003361e+06 7.990852e+01 3.671396e-02 3.035378e+00 4.386902e-05 7.327795e-04
2.344222e-02 6.286230e+00 5.852021e+03 9.865736e-01 1.063201e+06 8.457367e+01 1.710165e-02 2.666473e+00 4.041195e-05 7.314682e-04
2.398826e-02 6.260953e+00 5.716334e+03 9.803272e-01 1.035094e+06 8.250593e+01 -3.134310e-03 2.221933e+00 3.933907e-05 7.528067e-04
2.454701e-02 6.226566e+00 5.584529e+03 9.829764e-01 9.448236e+05 7.525356e+01 5.053473e-02 2.933575e+00 4.017353e-05 7.011890e-04
2.511879e-02 6.194133e+00 5.453397e+03 9.675363e-01 9.914144e+05 7.897141e+01 5.365849e-03 2.067136e+00 3.910065e-05 7.275343e-04
2.570388e-02 6.162652e+00 5.329839e+03 9.586238e-01 9.291117e+05 7.403124e+01 -4.719746e-02 1.432581e+00 4.172325e-05 6.897449e-04
2.630260e-02 6.128787e+00 5.206997e+03 9.119434e-01 8.792678e+05 6.985502e+01 5.393565e-02 2.488503e+00 4.160404e-05 6.635189e-04
2.691526e-02 6.087560e+00 5.086221e+03 9.750512e-01 1.013464e+06 8.043819e+01 1.410520e-02 3.885548e+00 4.303455e-05 7.894039e-04
2.754220e-02 6.055510e+00 4.970062e+03 9.630160e-01 9.048187e+05 7.185146e+01 2.319014e-02 1.968780e+00 4.279613e-05 6.972551e-04
2.818374e-02 6.000074e+00 4.853052e+03 1.025202e+00 1.040414e+06 8.287262e+01 -1.649624e-02 1.775003e+00 4.327297e-05 8.101463e-04
2.884022e-02 5.956793e+00 4.741511e+03 9.421665e-01 9.437186e+05 7.510076e+01 -8.555591e-03 2.050721e+00 4.196167e-05 7.423162e-04
2.951200e-02 5.922326e+00 4.632079e+03 9.202525e-01 8.938784e+05 7.110789e+01 2.402139e-02 1.868057e+00 4.386902e-05 7.129908e-04
3.019942e-02 5.887199e+00 4.527560e+03 8.989165e-01 8.814532e+05 7.026245e+01 3.772211e-02 1.783276e+00 4.291534e-05 7.172823e-04
3.090285e-02 5.834722e+00 4.423472e+03 9.594737e-01 8.807322e+05 6.998743e+01 2.235246e-02 1.191312e+00 4.577637e-05 7.629395e-04
3.162267e-02 5.807649e+00 4.321640e+03 1.001272e+00 9.460916e+05 7.530448e+01 -9.693021e-02 1.568193e+00 4.446507e-05 8.187294e-04
3.235926e-02 5.758248e+00 4.220999e+03 1.007001e+00 9.420642e+05 7.490723e+01 -3.967828e-02 1.667790e+00 4.839897e-05 8.212328e-04
3.311300e-02 5.717431e+00 4.125735e+03 9.489671e-01 9.341853e+05 7.427570e+01 -4.583710e-02 1.566499e+00 4.076958e-05 7.915497e-04
3.388430e-02 5.680305e+00 4.033426e+03 9.788247e-01 8.911799e+05 7.086343e+01 4.391992e-02 1.879362e+00 4.374981e-05 8.085966e-04
3.467357e-02 5.628894e+00 3.940534e+03 1.016809e+00 9.278928e+05 7.393957e+01 1.042933e-01 1.287613e+00 4.494190e-05 8.226633e-04
