#./overdamped_3d --dev=1 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:2:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=0.0 --second=0.1 --skew=0.99 --distribution=d>> comp_d_a:-1:2:300:1_0.0_0.0333333333333_30.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
4.570871e+00 3.014559e-08 2.643882e-04 8.083167e+00 6.432292e-04 -3.698270e-01 3.317595e-04
4.677341e+00 2.719427e-08 7.113928e-05 8.076374e+00 6.427030e-04 -3.687450e-01 3.302097e-04
4.786290e+00 1.433497e-08 -1.187331e-04 8.026814e+00 6.387597e-04 -3.589885e-01 3.274679e-04
4.897777e+00 -5.468367e-08 -3.833073e-04 7.999704e+00 6.365902e-04 -3.539028e-01 3.297329e-04
5.011860e+00 2.875425e-08 -1.032499e-04 8.025558e+00 6.386629e-04 -3.588120e-01 3.486872e-04
5.128602e+00 1.559981e-08 -5.308007e-05 7.946867e+00 6.323868e-04 -3.425593e-01 3.191233e-04
5.248062e+00 -2.930235e-08 -1.137171e-05 7.959939e+00 6.334329e-04 -3.452534e-01 3.244877e-04
5.370305e+00 -2.968181e-08 8.729559e-04 7.909193e+00 6.293952e-04 -3.333667e-01 3.417730e-04
5.495395e+00 -7.083159e-09 -4.025565e-06 7.997963e+00 6.364745e-04 -3.531554e-01 3.284216e-04
5.623399e+00 -1.496739e-08 -1.368105e-04 7.960831e+00 6.335019e-04 -3.456853e-01 3.221035e-04
5.754385e+00 -1.796087e-08 -1.292478e-04 7.980386e+00 6.350623e-04 -3.498147e-01 3.288984e-04
5.888422e+00 -4.890753e-09 2.812188e-04 7.925768e+00 6.307141e-04 -3.378590e-01 3.248453e-04
6.025580e+00 1.391335e-09 2.126219e-05 7.877682e+00 6.268871e-04 -3.281683e-01 3.302097e-04
6.165934e+00 -1.047296e-07 -6.418753e-05 7.900548e+00 6.287174e-04 -3.331376e-01 3.248453e-04
6.309557e+00 4.001142e-08 -1.474542e-04 7.886202e+00 6.275557e-04 -3.301890e-01 3.265142e-04
6.456525e+00 -1.167878e-08 -1.021056e-04 7.898487e+00 6.285312e-04 -3.327808e-01 3.325939e-04
6.606917e+00 3.566877e-08 -7.915762e-05 7.919553e+00 6.302099e-04 -3.372432e-01 3.459454e-04
6.760812e+00 -7.732449e-08 1.209824e-05 7.860473e+00 6.255053e-04 -3.246413e-01 3.432035e-04
6.918291e+00 1.317552e-07 3.554332e-04 7.818509e+00 6.221664e-04 -3.151408e-01 3.572702e-04
7.079439e+00 -9.254485e-08 -2.070890e-05 7.806113e+00 6.211941e-04 -3.130484e-01 3.362894e-04
7.244340e+00 -6.366411e-09 2.701707e-04 7.830617e+00 6.231306e-04 -3.179454e-01 3.441572e-04
7.413082e+00 2.200839e-08 2.945703e-04 7.819076e+00 6.222023e-04 -3.154645e-01 3.490448e-04
7.585755e+00 5.362963e-08 -1.394137e-05 7.757607e+00 6.173291e-04 -3.025967e-01 3.345013e-04
7.762450e+00 1.164505e-07 1.749003e-04 7.803679e+00 6.210036e-04 -3.123177e-01 3.200769e-04
7.943260e+00 -5.818309e-09 1.291007e-04 7.833469e+00 6.233683e-04 -3.188392e-01 3.346205e-04
8.128283e+00 -3.280177e-08 -2.509877e-04 7.719519e+00 6.143119e-04 -2.946851e-01 3.405809e-04
8.317614e+00 2.845912e-08 -3.340253e-04 7.736830e+00 6.156940e-04 -2.986352e-01 3.471375e-04
8.511356e+00 -5.236478e-08 -2.520444e-05 7.749450e+00 6.166626e-04 -3.010038e-01 3.296137e-04
8.709611e+00 6.033334e-08 -1.582548e-04 7.801824e+00 6.208514e-04 -3.125805e-01 3.322363e-04
8.912483e+00 2.407431e-08 -1.459902e-04 7.720872e+00 6.144084e-04 -2.948170e-01 3.421307e-04
9.120082e+00 -8.179362e-08 -3.260031e-04 7.779725e+00 6.190925e-04 -3.081076e-01 3.484488e-04
9.332516e+00 -3.541579e-08 2.563893e-04 7.790821e+00 6.199833e-04 -3.096014e-01 3.398657e-04
9.549897e+00 4.730538e-08 7.872468e-05 7.747396e+00 6.165172e-04 -3.004665e-01 3.333092e-04
9.772343e+00 -2.723643e-08 -1.480289e-04 7.748043e+00 6.165625e-04 -3.009496e-01 3.410578e-04
9.999969e+00 7.226509e-08 2.563190e-04 7.682188e+00 6.113158e-04 -2.857723e-01 3.509521e-04
1.023290e+01 -4.975076e-09 -1.166354e-04 7.705245e+00 6.131672e-04 -2.914855e-01 3.492832e-04
1.047125e+01 -3.655416e-08 -1.496154e-04 7.701515e+00 6.128725e-04 -2.907313e-01 3.461838e-04
1.071516e+01 1.715980e-08 -7.341360e-05 7.704924e+00 6.131278e-04 -2.914471e-01 3.490448e-04
1.096475e+01 -1.221002e-07 3.497430e-05 7.664987e+00 6.099575e-04 -2.823667e-01 3.542900e-04
1.122015e+01 -4.030655e-08 2.796215e-04 7.690691e+00 6.120104e-04 -2.877453e-01 3.430843e-04
1.148150e+01 1.471442e-08 6.466053e-05 7.624336e+00 6.067379e-04 -2.731899e-01 3.588200e-04
1.174894e+01 -6.998836e-09 2.236775e-04 7.650057e+00 6.087769e-04 -2.787811e-01 3.465414e-04
1.202261e+01 2.791102e-08 6.480924e-06 7.694005e+00 6.122772e-04 -2.889467e-01 3.499985e-04
1.230265e+01 7.243374e-08 -1.713586e-04 7.669197e+00 6.102740e-04 -2.837019e-01 3.496408e-04
1.258921e+01 4.941347e-08 -1.671525e-05 7.634445e+00 6.075291e-04 -2.756812e-01 3.519058e-04
1.288245e+01 -6.914512e-08 2.316979e-04 7.731286e+00 6.152387e-04 -2.969387e-01 3.509521e-04
1.318252e+01 -1.073858e-07 6.643419e-05 7.659006e+00 6.094809e-04 -2.810923e-01 3.448725e-04
1.348958e+01 2.432728e-08 -3.216442e-05 7.571580e+00 6.025170e-04 -2.614117e-01 3.601313e-04
1.380380e+01 1.787654e-08 3.230761e-05 7.642431e+00 6.081596e-04 -2.774994e-01 3.418922e-04
1.412533e+01 -4.127627e-08 1.431430e-04 7.635214e+00 6.075904e-04 -2.756376e-01 3.533363e-04
1.445435e+01 -1.176732e-07 9.440690e-06 7.599793e+00 6.047790e-04 -2.678599e-01 3.488064e-04
1.479103e+01 3.027207e-08 -7.372249e-05 7.614155e+00 6.059198e-04 -2.712720e-01 3.477335e-04
1.513556e+01 1.370254e-08 8.567506e-05 7.646258e+00 6.084719e-04 -2.782948e-01 3.453493e-04
1.548811e+01 -2.213487e-08 -4.863127e-05 7.614724e+00 6.059558e-04 -2.713575e-01 3.516674e-04
1.584888e+01 -1.100419e-08 7.280604e-05 7.607398e+00 6.053672e-04 -2.695245e-01 3.600121e-04
