#./overdamped_3d --dev=1 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:2:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=0.0 --second=10 --skew=0.99 --distribution=r>> comp_r_a:-1:2:300:1_0.0_10_0.0333333333333_30.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
7.244340e+00 2.782670e-09 3.746997e-04 7.788991e+00 6.198230e-04 -3.086817e-01 3.547668e-04
7.413082e+00 -1.347908e-07 -4.943862e-04 7.811976e+00 6.216667e-04 -3.150024e-01 3.684759e-04
7.585755e+00 -4.486001e-08 -7.052812e-05 7.809749e+00 6.214685e-04 -3.139666e-01 3.606081e-04
7.762450e+00 6.872351e-08 -4.960278e-05 7.798174e+00 6.205654e-04 -3.114523e-01 3.565550e-04
7.943260e+00 7.032565e-08 -3.961072e-04 7.789026e+00 6.198249e-04 -3.100377e-01 3.536940e-04
8.128283e+00 8.723248e-08 5.692586e-04 7.809330e+00 6.214419e-04 -3.129562e-01 3.386736e-04
8.317614e+00 6.703704e-09 1.901647e-05 7.791347e+00 6.200128e-04 -3.099357e-01 3.659725e-04
8.511356e+00 9.503238e-08 4.515771e-04 7.693489e+00 6.122352e-04 -2.877849e-01 3.616810e-04
8.709611e+00 -6.703704e-08 -7.654604e-05 7.718339e+00 6.142065e-04 -2.941118e-01 3.561974e-04
8.912483e+00 -9.203891e-08 -1.328317e-04 7.753665e+00 6.170272e-04 -3.020191e-01 3.533363e-04
9.120082e+00 -1.368989e-07 6.504207e-05 7.744090e+00 6.162581e-04 -2.996293e-01 3.492832e-04
9.332516e+00 6.783812e-08 2.403790e-04 7.735878e+00 6.156041e-04 -2.976068e-01 3.629923e-04
9.549897e+00 4.216166e-11 -2.195566e-04 7.741342e+00 6.160373e-04 -2.995187e-01 3.552437e-04
9.772343e+00 -4.300490e-08 -2.245934e-04 7.728051e+00 6.149705e-04 -2.966486e-01 3.529787e-04
9.999969e+00 -1.371940e-07 -4.962764e-05 7.650638e+00 6.088244e-04 -2.791713e-01 3.510714e-04
1.023290e+01 -3.136828e-08 -2.529247e-04 7.689250e+00 6.118815e-04 -2.880906e-01 3.707409e-04
1.047125e+01 -9.191243e-08 1.991973e-04 7.729752e+00 6.151087e-04 -2.964634e-01 3.665686e-04
1.071516e+01 -3.794550e-08 -3.620982e-05 7.671392e+00 6.104736e-04 -2.837870e-01 3.509521e-04
1.096475e+01 6.497112e-08 -1.166008e-04 7.717539e+00 6.141391e-04 -2.942395e-01 3.466606e-04
1.122015e+01 3.541579e-08 -4.338925e-04 7.739511e+00 6.158845e-04 -2.995716e-01 3.633499e-04
1.148150e+01 -2.896506e-08 2.125683e-04 7.638702e+00 6.078608e-04 -2.761796e-01 3.634691e-04
1.174894e+01 -5.944794e-09 -1.951317e-04 7.688903e+00 6.118835e-04 -2.880415e-01 3.625154e-04
