#./munderdamped_3d --dev=3 --amp=60.0 --omega=1 --mass=0.017 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=5000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-3.5:0:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=20.0 --zeta=0.05 --comp=0 --mean=1.0 --second=13.0 --skew=0.99 --distribution=s>> 1D_g:-3.5:0:300:1_60.0_20.0_0.99_1.0_13.0.dat
#g <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
1.826755e-02 4.463199e+00 7.421259e+03 9.752103e-01 1.329077e+06 1.056432e+02 -1.500058e-02 4.406224e+00 3.933907e-05 1.890540e-03
1.876493e-02 4.485107e+00 7.217745e+03 9.718316e-01 1.312998e+06 1.041968e+02 -1.560670e-02 3.477209e+00 3.969669e-05 1.833558e-03
1.927585e-02 4.508714e+00 7.020268e+03 9.796859e-01 1.306241e+06 1.039116e+02 1.420605e-02 3.272502e+00 4.374981e-05 1.808047e-03
1.980069e-02 4.524435e+00 6.828005e+03 9.813041e-01 1.318595e+06 1.047622e+02 2.276075e-02 3.588441e+00 3.612041e-05 1.828432e-03
2.033981e-02 4.544169e+00 6.641851e+03 9.747223e-01 1.302543e+06 1.033107e+02 1.655960e-02 3.147312e+00 4.482269e-05 1.774669e-03
2.089361e-02 4.556509e+00 6.460080e+03 9.746177e-01 1.299794e+06 1.037792e+02 7.460117e-03 2.729694e+00 4.303455e-05 1.753211e-03
2.146249e-02 4.570492e+00 6.284515e+03 9.876354e-01 1.295027e+06 1.029440e+02 2.187085e-02 2.512507e+00 3.898144e-05 1.772165e-03
2.204686e-02 4.576764e+00 6.112938e+03 9.872773e-01 1.282354e+06 1.017777e+02 2.877283e-02 2.928447e+00 4.124641e-05 1.740694e-03
2.264715e-02 4.585731e+00 5.946791e+03 9.774197e-01 1.278423e+06 1.017573e+02 1.897931e-02 2.790526e+00 4.220009e-05 1.715660e-03
2.326377e-02 4.591689e+00 5.784693e+03 9.744639e-01 1.274752e+06 1.014110e+02 1.198244e-02 3.368259e+00 4.827976e-05 1.716971e-03
2.389719e-02 4.595617e+00 5.627849e+03 1.001154e+00 1.298179e+06 1.031426e+02 3.047073e-02 3.204538e+00 4.386902e-05 1.742363e-03
2.454785e-02 4.589984e+00 5.474913e+03 9.728936e-01 1.235817e+06 9.851819e+01 1.828933e-02 2.526400e+00 3.564358e-05 1.669288e-03
2.521623e-02 4.588656e+00 5.326692e+03 9.835063e-01 1.267866e+06 1.006776e+02 3.858829e-02 2.550061e+00 4.911423e-05 1.719594e-03
2.590280e-02 4.584435e+00 5.182134e+03 9.774852e-01 1.256998e+06 1.002396e+02 2.228653e-02 2.084177e+00 4.637241e-05 1.698136e-03
2.660807e-02 4.576802e+00 5.042078e+03 9.799685e-01 1.270302e+06 1.011512e+02 4.486716e-02 2.579175e+00 3.671646e-05 1.711726e-03
2.733255e-02 4.567646e+00 4.906400e+03 9.873380e-01 1.269422e+06 1.008762e+02 1.562107e-02 2.746869e+00 3.576279e-05 1.710296e-03
2.807674e-02 4.557376e+00 4.773657e+03 9.889275e-01 1.249055e+06 9.945529e+01 8.932710e-03 2.211451e+00 4.732609e-05 1.715779e-03
2.884120e-02 4.545795e+00 4.644945e+03 9.834725e-01 1.244565e+06 9.918536e+01 -8.393109e-03 2.547467e+00 4.982948e-05 1.692772e-03
2.962648e-02 4.530592e+00 4.520002e+03 1.000888e+00 1.262621e+06 1.008355e+02 4.095674e-03 1.814380e+00 4.696846e-05 1.757383e-03
3.043314e-02 4.517682e+00 4.398480e+03 9.907693e-01 1.223794e+06 9.788666e+01 1.518166e-02 2.397264e+00 5.078316e-05 1.697063e-03
3.126175e-02 4.501864e+00 4.281009e+03 9.786045e-01 1.230320e+06 9.770332e+01 8.427739e-03 1.740597e+00 5.030632e-05 1.725197e-03
3.211294e-02 4.481660e+00 4.165746e+03 9.931847e-01 1.233195e+06 9.833994e+01 -1.587051e-02 2.065246e+00 4.374981e-05 1.732826e-03
3.298729e-02 4.463446e+00 4.054114e+03 9.980758e-01 1.247596e+06 9.920065e+01 -2.297699e-03 1.842825e+00 4.386902e-05 1.757860e-03
