-3.500000, 8.015421e-03
-3.494000, 7.962970e-03
-3.488000, 7.914365e-03
-3.482000, 7.869526e-03
-3.476000, 7.828373e-03
-3.470000, 7.790827e-03
-3.464000, 7.756811e-03
-3.458000, 7.726247e-03
-3.452000, 7.699060e-03
-3.446000, 7.675175e-03
-3.440000, 7.654519e-03
-3.434000, 7.637023e-03
-3.428000, 7.622617e-03
-3.422000, 7.611235e-03
-3.416000, 7.602812e-03
-3.410000, 7.597286e-03
-3.404000, 7.594597e-03
-3.398000, 7.594687e-03
-3.392000, 7.597500e-03
-3.386000, 7.602983e-03
-3.380000, 7.611084e-03
-3.374000, 7.621755e-03
-3.368000, 7.634949e-03
-3.362000, 7.650621e-03
-3.356000, 7.668728e-03
-3.350000, 7.689231e-03
-3.344000, 7.712089e-03
-3.338000, 7.737268e-03
-3.332000, 7.764732e-03
-3.326000, 7.794450e-03
-3.320000, 7.826389e-03
-3.314000, 7.860521e-03
-3.308000, 7.896819e-03
-3.302000, 7.935258e-03
-3.296000, 7.975812e-03
-3.290000, 8.018461e-03
-3.284000, 8.063182e-03
-3.278000, 8.109958e-03
-3.272000, 8.158769e-03
-3.266000, 8.209600e-03
-3.260000, 8.262435e-03
-3.254000, 8.317260e-03
-3.248000, 8.374062e-03
-3.242000, 8.432831e-03
-3.236000, 8.493554e-03
-3.230000, 8.556223e-03
-3.224000, 8.620830e-03
-3.218000, 8.687365e-03
-3.212000, 8.755823e-03
-3.206000, 8.826198e-03
-3.200000, 8.898482e-03
-3.194000, 8.972672e-03
-3.188000, 9.048763e-03
-3.182000, 9.126750e-03
-3.176000, 9.206628e-03
-3.170000, 9.288394e-03
-3.164000, 9.372043e-03
-3.158000, 9.457570e-03
-3.152000, 9.544969e-03
-3.146000, 9.634235e-03
-3.140000, 9.725360e-03
-3.134000, 9.818336e-03
-3.128000, 9.913153e-03
-3.122000, 1.000980e-02
-3.116000, 1.010826e-02
-3.110000, 1.020852e-02
-3.104000, 1.031055e-02
-3.098000, 1.041435e-02
-3.092000, 1.051987e-02
-3.086000, 1.062708e-02
-3.080000, 1.073596e-02
-3.074000, 1.084645e-02
-3.068000, 1.095851e-02
-3.062000, 1.107209e-02
-3.056000, 1.118711e-02
-3.050000, 1.130350e-02
-3.044000, 1.142119e-02
-3.038000, 1.154008e-02
-3.032000, 1.166007e-02
-3.026000, 1.178104e-02
-3.020000, 1.190285e-02
-3.014000, 1.202538e-02
-3.008000, 1.214845e-02
-3.002000, 1.227189e-02
-2.996000, 1.239551e-02
-2.990000, 1.251910e-02
-2.984000, 1.264242e-02
-2.978000, 1.276523e-02
-2.972000, 1.288726e-02
-2.966000, 1.300821e-02
-2.960000, 1.312777e-02
-2.954000, 1.324560e-02
-2.948000, 1.336136e-02
-2.942000, 1.347465e-02
-2.936000, 1.358509e-02
-2.930000, 1.369226e-02
-2.924000, 1.379572e-02
-2.918000, 1.389502e-02
-2.912000, 1.398970e-02
-2.906000, 1.407928e-02
-2.900000, 1.416328e-02
-2.894000, 1.424121e-02
-2.888000, 1.431259e-02
-2.882000, 1.437694e-02
-2.876000, 1.443378e-02
-2.870000, 1.448267e-02
-2.864000, 1.452317e-02
-2.858000, 1.455488e-02
-2.852000, 1.457742e-02
-2.846000, 1.459046e-02
-2.840000, 1.459371e-02
-2.834000, 1.458694e-02
-2.828000, 1.456995e-02
-2.822000, 1.454264e-02
-2.816000, 1.450492e-02
-2.810000, 1.445682e-02
-2.804000, 1.439840e-02
-2.798000, 1.432979e-02
-2.792000, 1.425121e-02
-2.786000, 1.416293e-02
-2.780000, 1.406529e-02
-2.774000, 1.395867e-02
-2.768000, 1.384353e-02
-2.762000, 1.372038e-02
-2.756000, 1.358975e-02
-2.750000, 1.345223e-02
-2.744000, 1.330844e-02
-2.738000, 1.315902e-02
-2.732000, 1.300461e-02
-2.726000, 1.284589e-02
-2.720000, 1.268352e-02
-2.714000, 1.251815e-02
-2.708000, 1.235045e-02
-2.702000, 1.218105e-02
-2.696000, 1.201057e-02
-2.690000, 1.183960e-02
-2.684000, 1.166869e-02
-2.678000, 1.149839e-02
-2.672000, 1.132919e-02
-2.666000, 1.116156e-02
-2.660000, 1.099592e-02
-2.654000, 1.083266e-02
-2.648000, 1.067214e-02
-2.642000, 1.051468e-02
-2.636000, 1.036056e-02
-2.630000, 1.021003e-02
-2.624000, 1.006331e-02
-2.618000, 9.920582e-03
-2.612000, 9.782011e-03
-2.606000, 9.647724e-03
-2.600000, 9.517825e-03
-2.594000, 9.392398e-03
-2.588000, 9.271502e-03
-2.582000, 9.155177e-03
-2.576000, 9.043448e-03
-2.570000, 8.936322e-03
-2.564000, 8.833791e-03
-2.558000, 8.735837e-03
-2.552000, 8.642429e-03
-2.546000, 8.553527e-03
-2.540000, 8.469082e-03
-2.534000, 8.389040e-03
-2.528000, 8.313339e-03
-2.522000, 8.241913e-03
-2.516000, 8.174691e-03
-2.510000, 8.111600e-03
-2.504000, 8.052564e-03
-2.498000, 7.997505e-03
-2.492000, 7.946345e-03
-2.486000, 7.899004e-03
-2.480000, 7.855402e-03
-2.474000, 7.815461e-03
-2.468000, 7.779100e-03
-2.462000, 7.746243e-03
-2.456000, 7.716813e-03
-2.450000, 7.690735e-03
-2.444000, 7.667934e-03
