#./munderdamped_3d --dev=1 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.8775 --Dg=0 --block=1024 --paths=4194304 --periods=20000 --trans=18000 --samples=4000 --spp=4000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.0:0.005:50:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/faw-D0-m0.8775-a12.2-w5.775-f_0.0_0.005-spp4000.dat
#./munderdamped_3d --dev=3 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.8775 --Dg=0 --block=1024 --paths=4194304 --periods=20000 --trans=18000 --samples=4000 --spp=4000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.005:0.01:50:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/faw-D0-m0.8775-a12.2-w5.775-f_0.005_0.01-spp4000.dat
#./munderdamped_3d --dev=0 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.8775 --Dg=0 --block=1024 --paths=4194304 --periods=20000 --trans=18000 --samples=4000 --spp=4000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.01:0.015:50:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/faw-D0-m0.8775-a12.2-w5.775-f_0.01_0.015-spp4000.dat
#./munderdamped_3d --dev=0 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.8775 --Dg=0 --block=1024 --paths=4194304 --periods=20000 --trans=18000 --samples=4000 --spp=4000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.015:0.02:50:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/faw-D0-m0.8775-a12.2-w5.775-f_0.015_0.02-spp4000.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
5.100000e-03 1.220000e+01 5.775000e+00 -5.288861e-02 5.231204e+00 2.244080e+00 4.001011e+08 9.216573e+03 -6.585560e-01 2.652502e-02
5.200000e-03 1.220000e+01 5.775000e+00 -5.078471e-02 5.231077e+00 2.259945e+00 4.002091e+08 9.218944e+03 -6.591901e-01 2.657712e-02
5.299999e-03 1.220000e+01 5.775000e+00 -4.995500e-02 5.231020e+00 2.247007e+00 3.998731e+08 9.219829e+03 -6.624357e-01 2.661300e-02
5.399999e-03 1.220000e+01 5.775000e+00 -5.040952e-02 5.231346e+00 2.255518e+00 4.001332e+08 9.219316e+03 -6.633886e-01 2.657866e-02
5.499999e-03 1.220000e+01 5.775000e+00 -5.096373e-02 5.231516e+00 2.253422e+00 4.002019e+08 9.218653e+03 -6.568412e-01 2.651083e-02
5.599999e-03 1.220000e+01 5.775000e+00 -5.407341e-02 5.230159e+00 2.245425e+00 3.999128e+08 9.215113e+03 -6.644552e-01 2.653122e-02
5.699999e-03 1.220000e+01 5.775000e+00 -5.217836e-02 5.230780e+00 2.244547e+00 4.001504e+08 9.217268e+03 -6.553015e-01 2.653050e-02
5.799999e-03 1.220000e+01 5.775000e+00 -5.173025e-02 5.230989e+00 2.246422e+00 4.001884e+08 9.217751e+03 -6.545877e-01 2.652657e-02
5.899998e-03 1.220000e+01 5.775000e+00 -5.074034e-02 5.230975e+00 2.256206e+00 4.001847e+08 9.218804e+03 -6.579725e-01 2.649069e-02
5.999998e-03 1.220000e+01 5.775000e+00 -4.997598e-02 5.231168e+00 2.251843e+00 4.000452e+08 9.219675e+03 -6.628394e-01 2.652812e-02
6.099998e-03 1.220000e+01 5.775000e+00 -5.745309e-02 5.229211e+00 2.274562e+00 3.971563e+08 9.210944e+03 -6.587675e-01 2.637827e-02
6.199998e-03 1.220000e+01 5.775000e+00 -6.238844e-02 5.228130e+00 2.146393e+00 3.993977e+08 9.204520e+03 -6.607996e-01 2.653074e-02
6.299998e-03 1.220000e+01 5.775000e+00 -6.427563e-02 5.228100e+00 2.000404e+00 3.993716e+08 9.201940e+03 -6.600947e-01 2.648354e-02
6.399998e-03 1.220000e+01 5.775000e+00 -6.198851e-02 5.228316e+00 2.239437e+00 3.993730e+08 9.205051e+03 -6.611567e-01 2.661633e-02
6.499997e-03 1.220000e+01 5.775000e+00 -6.494205e-02 5.227941e+00 1.983177e+00 3.993142e+08 9.200967e+03 -6.600840e-01 2.653396e-02
6.599997e-03 1.220000e+01 5.775000e+00 -6.430943e-02 5.227863e+00 2.000128e+00 3.994005e+08 9.201835e+03 -6.601367e-01 2.651954e-02
6.699997e-03 1.220000e+01 5.775000e+00 -6.363447e-02 5.228061e+00 2.025929e+00 3.994067e+08 9.202771e+03 -6.602515e-01 2.643907e-02
6.799997e-03 1.220000e+01 5.775000e+00 -6.247707e-02 5.228423e+00 2.121062e+00 3.993684e+08 9.204351e+03 -6.606382e-01 2.653551e-02
6.899997e-03 1.220000e+01 5.775000e+00 -6.653712e-02 5.227581e+00 1.959685e+00 3.988861e+08 9.198684e+03 -6.596543e-01 2.648962e-02
6.999996e-03 1.220000e+01 5.775000e+00 -6.864471e-02 5.227073e+00 1.965031e+00 3.989720e+08 9.195572e+03 -6.618050e-01 2.650726e-02
7.099996e-03 1.220000e+01 5.775000e+00 -6.850430e-02 5.227094e+00 1.963009e+00 3.989398e+08 9.195796e+03 -6.613206e-01 2.656448e-02
7.199996e-03 1.220000e+01 5.775000e+00 -6.795366e-02 5.227092e+00 1.954010e+00 3.986840e+08 9.196591e+03 -6.598772e-01 2.650905e-02
7.299996e-03 1.220000e+01 5.775000e+00 -7.074274e-02 5.225855e+00 1.985577e+00 3.990099e+08 9.192441e+03 -6.635063e-01 2.653790e-02
7.399996e-03 1.220000e+01 5.775000e+00 -7.270872e-02 5.226204e+00 1.979839e+00 3.985561e+08 9.189408e+03 -6.631027e-01 2.659130e-02
7.499996e-03 1.220000e+01 5.775000e+00 -7.393024e-02 5.225916e+00 1.952365e+00 3.978870e+08 9.187462e+03 -6.622310e-01 2.649629e-02
7.599995e-03 1.220000e+01 5.775000e+00 -7.455347e-02 5.225564e+00 1.932106e+00 3.971120e+08 9.186473e+03 -6.609416e-01 2.651012e-02
7.699995e-03 1.220000e+01 5.775000e+00 -7.833038e-02 5.225074e+00 1.785855e+00 3.910178e+08 9.180234e+03 -6.509236e-01 2.640653e-02
