#./overdamped_3d --dev=0 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:1.95:3.05:100:1 --domainy=s:-0.05:1.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:1.95:3.05:100:1_s:-0.05:1.05:100:1_40_0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
1.037528e+02 9.141132e-01 3.945820e+00 1.001400e+00 4.952027e+05 3.947042e+01 -1.242810e-02 5.046129e-04
1.064143e+02 9.141132e-01 3.941107e+00 1.014871e+00 5.235454e+05 4.162984e+01 -2.777678e-02 4.831553e-04
1.091440e+02 9.141132e-01 3.925164e+00 9.924043e-01 5.154104e+05 4.111036e+01 -2.212524e-03 4.738569e-04
1.119437e+02 9.141132e-01 3.909744e+00 1.006178e+00 5.500154e+05 4.379435e+01 -4.846597e-02 4.812479e-04
1.148153e+02 9.141132e-01 3.895391e+00 9.619651e-01 5.339637e+05 4.251601e+01 -4.222870e-03 4.838705e-04
1.177605e+02 9.141132e-01 3.876858e+00 9.908692e-01 5.800413e+05 4.625934e+01 1.404011e-02 5.038977e-04
1.207813e+02 9.141132e-01 3.858768e+00 9.915352e-01 5.948933e+05 4.734414e+01 3.430009e-03 5.002022e-04
1.238795e+02 9.141132e-01 3.835449e+00 1.028361e+00 6.401070e+05 5.085828e+01 1.890302e-02 4.881620e-04
1.270572e+02 9.141132e-01 3.814850e+00 1.029348e+00 6.451662e+05 5.151018e+01 -1.655167e-02 4.794598e-04
1.303165e+02 9.141132e-01 3.787810e+00 1.019481e+00 6.910229e+05 5.476967e+01 -2.807468e-02 5.168915e-04
1.336593e+02 9.141132e-01 3.753535e+00 9.963315e-01 6.836567e+05 5.412286e+01 -8.079648e-03 4.677773e-04
1.370879e+02 9.141132e-01 3.724241e+00 1.000746e+00 7.096651e+05 5.657767e+01 -6.750107e-03 4.562140e-04
1.406044e+02 9.141132e-01 3.694277e+00 1.001787e+00 7.241398e+05 5.764210e+01 2.735865e-02 4.614592e-04
1.442112e+02 9.141132e-01 3.663827e+00 9.837815e-01 7.211649e+05 5.743329e+01 4.159927e-03 4.647970e-04
1.479105e+02 9.141132e-01 3.624265e+00 9.914017e-01 7.519873e+05 5.996449e+01 -4.383415e-02 4.755259e-04
1.517046e+02 9.141132e-01 3.598754e+00 1.015222e+00 8.265522e+05 6.587486e+01 6.567955e-03 4.906654e-04
1.555961e+02 9.141132e-01 3.558326e+00 9.975411e-01 8.331793e+05 6.616516e+01 2.642870e-03 4.708767e-04
