#./overdamped_3d --dev=0 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:1.95:3.05:100:1 --domainy=s:0.95:2.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:1.95:3.05:100:1_s:0.95:2.05:100:1_40_0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
2.716420e+02 9.141131e+00 1.108644e+00 1.027411e+00 1.690765e+07 1.345451e+03 -2.547765e-02 4.676580e-04
2.786101e+02 9.141131e+00 1.058252e+00 1.002174e+00 1.658547e+07 1.319818e+03 7.406831e-03 4.585981e-04
2.857569e+02 9.141131e+00 1.058081e+00 9.920857e-01 1.615843e+07 1.285867e+03 -3.233713e-02 4.371405e-04
2.930871e+02 9.141131e+00 1.022013e+00 1.013660e+00 1.718201e+07 1.367319e+03 -4.848677e-02 4.576445e-04
3.006053e+02 9.141131e+00 1.056341e+00 9.907715e-01 1.712608e+07 1.362839e+03 3.094566e-02 4.549026e-04
3.083163e+02 9.141131e+00 1.046511e+00 1.012837e+00 1.773930e+07 1.411664e+03 -1.136631e-02 4.564524e-04
3.162252e+02 9.141131e+00 1.025400e+00 1.021296e+00 1.905299e+07 1.516194e+03 -9.584814e-02 4.347563e-04
3.243369e+02 9.141131e+00 1.027617e+00 9.857599e-01 1.813024e+07 1.442758e+03 8.928657e-03 4.549026e-04
3.326567e+02 9.141131e+00 1.041889e+00 1.015316e+00 1.941415e+07 1.544919e+03 6.018043e-02 4.223585e-04
3.411899e+02 9.141131e+00 1.001280e+00 9.771735e-01 1.924538e+07 1.531494e+03 -6.961048e-03 4.327297e-04
3.499420e+02 9.141131e+00 1.008274e+00 9.861177e-01 2.000293e+07 1.591782e+03 8.560753e-02 4.347563e-04
3.589186e+02 9.141131e+00 1.013868e+00 1.037199e+00 2.209184e+07 1.758006e+03 -1.585960e-03 4.653931e-04
3.681255e+02 9.141131e+00 1.037777e+00 1.015562e+00 2.159291e+07 1.718322e+03 2.208114e-02 4.417896e-04
3.775686e+02 9.141131e+00 1.071974e+00 1.019842e+00 2.264115e+07 1.801739e+03 -1.315510e-02 4.318953e-04
3.872539e+02 9.141131e+00 1.030473e+00 9.792211e-01 2.082206e+07 1.656960e+03 4.678011e-03 4.569292e-04
3.971876e+02 9.141131e+00 1.038436e+00 9.967382e-01 2.283871e+07 1.817403e+03 3.720629e-02 4.371405e-04
4.073762e+02 9.141131e+00 1.031485e+00 9.901893e-01 2.380937e+07 1.894697e+03 -3.261238e-02 4.355907e-04
4.178260e+02 9.141131e+00 1.000324e+00 1.036771e+00 2.632023e+07 2.094477e+03 -6.813556e-02 4.541874e-04
4.285440e+02 9.141131e+00 1.043499e+00 1.037945e+00 2.764515e+07 2.199931e+03 -7.590705e-02 4.951954e-04
4.395369e+02 9.141131e+00 9.789911e-01 1.013726e+00 2.566900e+07 2.042654e+03 -8.147871e-02 4.665852e-04
4.508118e+02 9.141131e+00 1.027331e+00 9.741141e-01 2.414268e+07 1.921187e+03 -1.289147e-02 4.253387e-04
4.623759e+02 9.141131e+00 1.031833e+00 1.033513e+00 2.949215e+07 2.346922e+03 -8.494794e-03 4.506111e-04
4.742366e+02 9.141131e+00 1.030488e+00 9.942104e-01 2.734431e+07 2.175997e+03 -1.924610e-02 4.322529e-04
4.864016e+02 9.141131e+00 1.006423e+00 9.835605e-01 2.857400e+07 2.273828e+03 4.519176e-02 4.504919e-04
4.988787e+02 9.141131e+00 1.013612e+00 9.561853e-01 2.675639e+07 2.129198e+03 4.435658e-03 4.296303e-04
5.116758e+02 9.141131e+00 9.811587e-01 9.754015e-01 2.905383e+07 2.312034e+03 7.729495e-02 4.193783e-04
5.248011e+02 9.141131e+00 9.778956e-01 9.816324e-01 3.003960e+07 2.390494e+03 -2.367765e-02 4.312992e-04
5.382632e+02 9.141131e+00 9.740626e-01 1.023317e+00 3.106805e+07 2.472302e+03 -1.020232e-01 4.413128e-04
5.520706e+02 9.141131e+00 9.193004e-01 9.753104e-01 3.196807e+07 2.543927e+03 -2.473998e-02 4.196167e-04
