#./overdamped_3d --dev=0 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:-1.05:0.05:100:1 --domainy=s:-0.05:1.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:-1.05:0.05:100:1_s:-0.05:1.05:100:1_40_0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
4.988837e-01 9.141132e-01 4.291637e-01 1.021219e+00 1.707848e+04 1.334594e+00 -3.673691e-02 3.196001e-03
5.116810e-01 9.141132e-01 4.140638e-01 1.004399e+00 1.651562e+04 1.290826e+00 -4.781187e-03 3.242373e-03
5.248066e-01 9.141132e-01 4.004352e-01 1.007076e+00 1.569179e+04 1.237111e+00 -1.583904e-02 3.329635e-03
5.382689e-01 9.141132e-01 3.871686e-01 1.012410e+00 1.539634e+04 1.223742e+00 -7.779539e-03 3.415227e-03
5.520766e-01 9.141132e-01 3.751879e-01 1.015448e+00 1.491540e+04 1.194060e+00 -5.835772e-03 3.568769e-03
5.662384e-01 9.141132e-01 3.634704e-01 1.022638e+00 1.464936e+04 1.178264e+00 -1.658833e-02 3.686666e-03
5.807635e-01 9.141132e-01 3.521051e-01 1.013077e+00 1.374417e+04 1.103381e+00 -4.277349e-03 3.664017e-03
5.956612e-01 9.141132e-01 3.417990e-01 1.003915e+00 1.347958e+04 1.078951e+00 -2.226293e-02 3.761292e-03
6.109411e-01 9.141132e-01 3.320439e-01 1.027635e+00 1.320038e+04 1.050860e+00 -1.934338e-02 3.897548e-03
6.266128e-01 9.141132e-01 3.227533e-01 1.015462e+00 1.254402e+04 9.977025e-01 -2.020371e-02 3.905654e-03
6.426867e-01 9.141132e-01 3.139590e-01 1.001503e+00 1.209927e+04 9.609775e-01 -4.210222e-02 3.963590e-03
6.591728e-01 9.141132e-01 3.051670e-01 9.880477e-01 1.156346e+04 9.179062e-01 -1.862532e-02 3.914595e-03
6.760818e-01 9.141132e-01 2.973985e-01 9.929007e-01 1.160228e+04 9.241331e-01 -1.825297e-02 4.121065e-03
6.934246e-01 9.141132e-01 2.902038e-01 9.908224e-01 1.090440e+04 8.703985e-01 -4.657328e-03 4.109621e-03
7.112123e-01 9.141132e-01 2.832218e-01 1.004287e+00 1.099907e+04 8.790923e-01 3.709316e-03 4.335165e-03
7.294562e-01 9.141132e-01 2.763127e-01 9.929075e-01 1.043018e+04 8.341310e-01 -1.666367e-03 4.305840e-03
7.481682e-01 9.141132e-01 2.701812e-01 9.889922e-01 1.030351e+04 8.284810e-01 -9.392619e-03 4.372358e-03
7.673602e-01 9.141132e-01 2.641734e-01 9.880624e-01 1.013556e+04 8.145947e-01 6.486654e-03 4.440546e-03
7.870444e-01 9.141132e-01 2.588866e-01 9.793428e-01 9.853989e+03 7.934669e-01 -9.258568e-03 4.536152e-03
8.072336e-01 9.141132e-01 2.535270e-01 1.001423e+00 9.801524e+03 7.902241e-01 2.768159e-02 4.688263e-03
