#./underdamped_3d --dev=0 --amp=4.818 --omega=4.028 --force=0.1 --gam=0.022 --Dg=0 --block=1024 --paths=262144 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.02:0.025:10:0 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./data/3d-faw-D0-g0.022-a4.818-w4.028-spp200-part2.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
6.400000e-02 4.818000e+00 4.028000e+00 2.801044e+00 8.786394e+00 1.920507e+00 1.051646e+10 1.361928e+04 9.763393e+01 6.898284e-03
6.450000e-02 4.818000e+00 4.028000e+00 2.831845e+00 8.970847e+00 1.924350e+00 9.747170e+09 1.310470e+04 1.222368e+02 3.750443e-03
6.500000e-02 4.818000e+00 4.028000e+00 2.844602e+00 9.048664e+00 2.200850e+00 9.568387e+09 1.305546e+04 1.340524e+02 2.274513e-03
6.550000e-02 4.818000e+00 4.028000e+00 2.850052e+00 9.079722e+00 1.500910e+00 9.210663e+09 1.242912e+04 1.430544e+02 1.753926e-03
6.600000e-02 4.818000e+00 4.028000e+00 2.875469e+00 9.210460e+00 2.004430e+00 9.589805e+09 1.285312e+04 1.379107e+02 2.215266e-03
6.650000e-02 4.818000e+00 4.028000e+00 2.903283e+00 9.357944e+00 2.057836e+00 9.752162e+09 1.131072e+04 1.337065e+02 4.138470e-03
6.700000e-02 4.818000e+00 4.028000e+00 2.925680e+00 9.496510e+00 1.979664e+00 9.405321e+09 1.270221e+04 1.376101e+02 3.215075e-03
6.750000e-02 4.818000e+00 4.028000e+00 2.951725e+00 9.627428e+00 1.971995e+00 9.628479e+09 1.199538e+04 1.326305e+02 5.323768e-03
6.800000e-02 4.818000e+00 4.028000e+00 2.974126e+00 9.789463e+00 2.013962e+00 1.010733e+10 1.716304e+04 1.257553e+02 2.825022e-03
6.850000e-02 4.818000e+00 4.028000e+00 3.012550e+00 9.996757e+00 2.004411e+00 9.882080e+09 1.555796e+04 1.257908e+02 5.865812e-03
6.900001e-02 4.818000e+00 4.028000e+00 3.051997e+00 1.021842e+01 2.231397e+00 9.851246e+09 1.584331e+04 1.240128e+02 7.098317e-03
6.950001e-02 4.818000e+00 4.028000e+00 3.127736e+00 1.066349e+01 1.962478e+00 1.145698e+10 1.741210e+04 1.003274e+02 7.921100e-03
7.000000e-02 4.818000e+00 4.028000e+00 3.134912e+00 1.070487e+01 2.471513e+00 1.122313e+10 1.714422e+04 1.046364e+02 7.488370e-03
7.100000e-02 4.818000e+00 4.028000e+00 3.148541e+00 1.077978e+01 2.437170e+00 1.014894e+10 1.583256e+04 1.194168e+02 6.562829e-03
7.200000e-02 4.818000e+00 4.028000e+00 3.154472e+00 1.082569e+01 1.933895e+00 1.176439e+10 1.798617e+04 1.123934e+02 5.951643e-03
7.300001e-02 4.818000e+00 4.028000e+00 3.161667e+00 1.086809e+01 1.800503e+00 1.157024e+10 1.774518e+04 1.184791e+02 5.240202e-03
7.400001e-02 4.818000e+00 4.028000e+00 3.186988e+00 1.104010e+01 2.002527e+00 1.385793e+10 2.009324e+04 1.015307e+02 5.548954e-03
7.500001e-02 4.818000e+00 4.028000e+00 3.222601e+00 1.131515e+01 2.286607e+00 1.490674e+10 2.287638e+04 9.196754e+01 6.025553e-03
7.600001e-02 4.818000e+00 4.028000e+00 3.279012e+00 1.163344e+01 5.698773e-01 1.749023e+10 2.168757e+04 7.707182e+01 7.728338e-03
7.700001e-02 4.818000e+00 4.028000e+00 3.317186e+00 1.191368e+01 2.088313e+00 1.899741e+10 2.335164e+04 6.868436e+01 1.099634e-02
7.800002e-02 4.818000e+00 4.028000e+00 3.365145e+00 1.227464e+01 1.968145e+00 2.133874e+10 2.536056e+04 6.019973e+01 1.063049e-02
7.900002e-02 4.818000e+00 4.028000e+00 3.421887e+00 1.259166e+01 2.694670e+00 2.178732e+10 2.950428e+04 5.762967e+01 1.121926e-02
8.000000e-02 4.818000e+00 4.028000e+00 3.462555e+00 1.293680e+01 2.290420e+00 2.287266e+10 3.085308e+04 5.395892e+01 1.099145e-02
8.100000e-02 4.818000e+00 4.028000e+00 3.521426e+00 1.329669e+01 8.075058e-02 2.365048e+10 2.080512e+04 5.175842e+01 1.583576e-02
8.200000e-02 4.818000e+00 4.028000e+00 3.557993e+00 1.365472e+01 2.519536e+00 2.421123e+10 4.006245e+04 4.899871e+01 1.907110e-02
8.300000e-02 4.818000e+00 4.028000e+00 3.619149e+00 1.398766e+01 1.979751e+00 2.520330e+10 2.385664e+04 4.601875e+01 1.170993e-02
8.400001e-02 4.818000e+00 4.028000e+00 3.663105e+00 1.438192e+01 2.666265e+00 2.607982e+10 4.892900e+04 4.425456e+01 1.885641e-02
8.500001e-02 4.818000e+00 4.028000e+00 3.716983e+00 1.472328e+01 -8.512866e-01 2.813838e+10 1.859335e+04 4.252176e+01 1.467693e-02
8.600001e-02 4.818000e+00 4.028000e+00 3.733531e+00 1.483262e+01 4.477305e-01 2.526594e+10 1.756974e+04 4.594271e+01 1.413488e-02
8.700001e-02 4.818000e+00 4.028000e+00 3.783560e+00 1.525451e+01 3.326177e+00 2.548001e+10 1.482575e+04 4.423540e+01 1.477122e-02
