#./underdamped_3d --dev=0 --amp=4.818 --omega=4.028 --force=0.1 --gam=0.007 --Dg=4e-06 --block=1024 --paths=1048576 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.005:0.0062:10:0 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./data/3d-faw-D4e-06-g0.007-a4.818-w4.028-part00.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
1.668000e-02 4.818000e+00 4.028000e+00 -1.465673e+00 5.781726e+00 1.643947e+00 1.131531e+11 1.447953e+05 5.799574e-01 1.083881e-01
1.680000e-02 4.818000e+00 4.028000e+00 -1.520836e+00 5.861548e+00 1.460880e+00 1.147497e+11 1.468508e+05 5.980060e-01 1.022168e-01
1.692000e-02 4.818000e+00 4.028000e+00 -1.585532e+00 5.952565e+00 1.537154e+00 1.163514e+11 1.489268e+05 5.993128e-01 9.502840e-02
1.704000e-02 4.818000e+00 4.028000e+00 -1.654113e+00 6.049402e+00 1.647808e+00 1.182994e+11 1.514064e+05 6.249774e-01 8.739412e-02
1.715999e-02 4.818000e+00 4.028000e+00 -1.724079e+00 6.148256e+00 1.495186e+00 1.202061e+11 1.538845e+05 6.564173e-01 7.957840e-02
1.727999e-02 4.818000e+00 4.028000e+00 -1.787764e+00 6.238276e+00 1.529501e+00 1.211379e+11 1.551170e+05 7.019324e-01 7.243681e-02
1.740000e-02 4.818000e+00 4.028000e+00 -1.852551e+00 6.330391e+00 1.603934e+00 1.227483e+11 1.572180e+05 7.377334e-01 6.497335e-02
1.752000e-02 4.818000e+00 4.028000e+00 -1.919061e+00 6.422750e+00 1.500928e+00 1.237410e+11 1.584898e+05 7.779016e-01 5.746555e-02
1.764000e-02 4.818000e+00 4.028000e+00 -1.982196e+00 6.513300e+00 1.535313e+00 1.250477e+11 1.602258e+05 8.544409e-01 5.024195e-02
1.776000e-02 4.818000e+00 4.028000e+00 -2.033726e+00 6.586481e+00 1.540944e+00 1.257075e+11 1.610974e+05 8.863610e-01 4.418612e-02
1.788000e-02 4.818000e+00 4.028000e+00 -2.087338e+00 6.661712e+00 1.420803e+00 1.261725e+11 1.617189e+05 9.509939e-01 3.813565e-02
1.800000e-02 4.818000e+00 4.028000e+00 -2.131307e+00 6.726763e+00 1.441728e+00 1.270738e+11 1.628907e+05 1.020526e+00 3.290439e-02
1.811999e-02 4.818000e+00 4.028000e+00 -2.166038e+00 6.775120e+00 1.329256e+00 1.268922e+11 1.626893e+05 1.066919e+00 2.897859e-02
1.823999e-02 4.818000e+00 4.028000e+00 -2.201352e+00 6.824076e+00 1.392228e+00 1.269688e+11 1.627817e+05 1.116519e+00 2.499628e-02
1.835999e-02 4.818000e+00 4.028000e+00 -2.225804e+00 6.860600e+00 1.365524e+00 1.272835e+11 1.631606e+05 1.167381e+00 2.207386e-02
1.847999e-02 4.818000e+00 4.028000e+00 -2.244192e+00 6.887689e+00 1.350217e+00 1.269904e+11 1.628005e+05 1.224698e+00 1.992059e-02
1.860000e-02 4.818000e+00 4.028000e+00 -2.262576e+00 6.915207e+00 1.426459e+00 1.271973e+11 1.630571e+05 1.277277e+00 1.774466e-02
1.872000e-02 4.818000e+00 4.028000e+00 -2.277825e+00 6.937154e+00 1.417022e+00 1.268961e+11 1.626482e+05 1.326732e+00 1.600337e-02
1.884000e-02 4.818000e+00 4.028000e+00 -2.286665e+00 6.951429e+00 1.296909e+00 1.266725e+11 1.623527e+05 1.368916e+00 1.484025e-02
1.896000e-02 4.818000e+00 4.028000e+00 -2.291241e+00 6.959944e+00 1.327316e+00 1.269461e+11 1.626681e+05 1.410491e+00 1.421523e-02
1.908000e-02 4.818000e+00 4.028000e+00 -2.299776e+00 6.974769e+00 1.396126e+00 1.266212e+11 1.622204e+05 1.491261e+00 1.310480e-02
1.920000e-02 4.818000e+00 4.028000e+00 -2.302211e+00 6.985229e+00 1.376987e+00 1.279491e+11 1.639068e+05 1.545021e+00 1.247811e-02
1.932000e-02 4.818000e+00 4.028000e+00 -2.258305e+00 7.021553e+00 1.516276e+00 1.462890e+11 1.874272e+05 1.621829e+00 1.214659e-02
1.944000e-02 4.818000e+00 4.028000e+00 -2.064136e+00 7.135248e+00 1.981541e+00 2.204128e+11 2.825831e+05 1.188255e+00 1.305866e-02
1.955999e-02 4.818000e+00 4.028000e+00 -1.536543e+00 7.410629e+00 2.284743e+00 4.029947e+11 5.168035e+05 1.737367e-01 1.536453e-02
1.967999e-02 4.818000e+00 4.028000e+00 -8.700029e-01 7.739993e+00 2.483182e+00 6.015107e+11 7.710726e+05 -3.753573e-01 1.654696e-02
1.980000e-02 4.818000e+00 4.028000e+00 -2.131220e-01 8.032652e+00 2.303843e+00 7.428439e+11 9.523688e+05 -5.847515e-01 1.647329e-02
1.992000e-02 4.818000e+00 4.028000e+00 5.050490e-01 8.326030e+00 2.322942e+00 8.182649e+11 1.048722e+06 -6.168563e-01 1.543558e-02
2.004000e-02 4.818000e+00 4.028000e+00 1.114210e+00 8.555437e+00 2.200853e+00 7.939652e+11 1.017043e+06 -4.768814e-01 1.217508e-02
2.016000e-02 4.818000e+00 4.028000e+00 1.535567e+00 8.706742e+00 2.202769e+00 7.153300e+11 9.161166e+05 -2.295977e-01 8.641481e-03
2.028000e-02 4.818000e+00 4.028000e+00 1.767550e+00 8.788442e+00 2.061632e+00 6.483594e+11 8.306318e+05 9.737849e-03 6.138444e-03
2.040000e-02 4.818000e+00 4.028000e+00 1.930572e+00 8.846052e+00 1.998697e+00 5.905142e+11 7.557650e+05 2.464730e-01 3.970623e-03
2.051999e-02 4.818000e+00 4.028000e+00 2.120611e+00 8.912414e+00 1.926222e+00 5.077021e+11 6.499486e+05 6.758194e-01 1.414657e-03
2.063999e-02 4.818000e+00 4.028000e+00 2.275727e+00 8.966783e+00 1.882360e+00 4.313393e+11 5.508412e+05 1.216176e+00 -9.128451e-04
2.075999e-02 4.818000e+00 4.028000e+00 2.404259e+00 9.011757e+00 1.945302e+00 3.588794e+11 4.580801e+05 1.934197e+00 -2.767026e-03
2.087999e-02 4.818000e+00 4.028000e+00 2.498242e+00 9.044935e+00 2.065456e+00 3.037398e+11 3.846322e+05 2.690690e+00 -4.076242e-03
2.100000e-02 4.818000e+00 4.028000e+00 2.567280e+00 9.069322e+00 1.867114e+00 2.576884e+11 3.274537e+05 3.597343e+00 -5.085051e-03
2.112000e-02 4.818000e+00 4.028000e+00 2.651493e+00 9.274530e+00 1.949115e+00 2.138594e+11 2.741845e+05 4.833527e+00 2.537370e-03
2.124000e-02 4.818000e+00 4.028000e+00 2.709153e+00 9.438364e+00 2.031109e+00 1.881014e+11 2.352556e+05 5.943724e+00 -1.306474e-03
2.136000e-02 4.818000e+00 4.028000e+00 2.738312e+00 9.497358e+00 2.052114e+00 1.702153e+11 2.117794e+05 6.870323e+00 -6.516576e-04
2.148000e-02 4.818000e+00 4.028000e+00 2.763915e+00 9.539108e+00 2.002529e+00 1.536561e+11 1.890266e+05 7.884136e+00 -2.741218e-04
2.160000e-02 4.818000e+00 4.028000e+00 2.816709e+00 9.639886e+00 1.853768e+00 1.436633e+11 1.752856e+05 8.630409e+00 3.862381e-03
2.172000e-02 4.818000e+00 4.028000e+00 2.843505e+00 9.687799e+00 2.010135e+00 1.339686e+11 1.628133e+05 9.417191e+00 5.307198e-03
2.183999e-02 4.818000e+00 4.028000e+00 2.876112e+00 9.940987e+00 1.851828e+00 1.291419e+11 1.687172e+05 9.884330e+00 -1.100159e-02
2.195999e-02 4.818000e+00 4.028000e+00 2.897988e+00 1.007148e+01 1.859464e+00 1.225678e+11 1.722428e+05 1.054297e+01 -5.264401e-03
2.207999e-02 4.818000e+00 4.028000e+00 3.016008e+00 1.055601e+01 2.046366e+00 1.209247e+11 1.432755e+05 1.114684e+01 6.471276e-03
2.220000e-02 4.818000e+00 4.028000e+00 3.034403e+00 1.061261e+01 1.977728e+00 1.150843e+11 1.351679e+05 1.185891e+01 5.852342e-03
2.232000e-02 4.818000e+00 4.028000e+00 3.046057e+00 1.065466e+01 2.103578e+00 1.120537e+11 1.308348e+05 1.230665e+01 5.386710e-03
2.244000e-02 4.818000e+00 4.028000e+00 3.060334e+00 1.070038e+01 1.945311e+00 1.075831e+11 1.249643e+05 1.295127e+01 4.928112e-03
2.256000e-02 4.818000e+00 4.028000e+00 3.072878e+00 1.074792e+01 1.746981e+00 1.049538e+11 1.215432e+05 1.342155e+01 4.282594e-03
2.268000e-02 4.818000e+00 4.028000e+00 3.080957e+00 1.077004e+01 1.209189e+00 1.009365e+11 1.165381e+05 1.416157e+01 4.022479e-03
2.279999e-02 4.818000e+00 4.028000e+00 3.087786e+00 1.078669e+01 2.273317e+00 9.733213e+10 1.114978e+05 1.481839e+01 3.712416e-03
