#./underdamped_3d --dev=0 --amp=4.818 --omega=4.028 --force=0.1 --gam=0.022 --Dg=3e-05 --block=1024 --paths=65536 --periods=500000 --trans=499500 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.07:0.075:10:0 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./data/3d-faw-D3e-05-g0.022-a4.818-w4.028-spp200-part3.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
6.550005e-02 4.818000e+00 4.028000e+00 2.876927e+00 9.193385e+00 1.996385e+00 3.553529e+10 2.301805e+04 1.654719e+02 8.621216e-04
6.600005e-02 4.818000e+00 4.028000e+00 2.878051e+00 9.195054e+00 1.944882e+00 3.257706e+10 2.100712e+04 1.805255e+02 8.783340e-04
6.650005e-02 4.818000e+00 4.028000e+00 2.931526e+00 9.511068e+00 2.082210e+00 3.676973e+10 2.360456e+04 1.560542e+02 1.511574e-03
6.700005e-02 4.818000e+00 4.028000e+00 2.945034e+00 9.581118e+00 1.996392e+00 3.032231e+10 1.909701e+04 1.891109e+02 1.345992e-03
6.750005e-02 4.818000e+00 4.028000e+00 2.980084e+00 9.784495e+00 1.925876e+00 3.132926e+10 2.099939e+04 1.797196e+02 1.708388e-03
6.800006e-02 4.818000e+00 4.028000e+00 3.002712e+00 9.928508e+00 2.074544e+00 3.827287e+10 2.649543e+04 1.491616e+02 1.831174e-03
6.850006e-02 4.818000e+00 4.028000e+00 3.038151e+00 1.013423e+01 2.011645e+00 3.354843e+10 2.201443e+04 1.666549e+02 2.265692e-03
6.900006e-02 4.818000e+00 4.028000e+00 3.145017e+00 1.074426e+01 1.962060e+00 4.405606e+10 2.882534e+04 1.215637e+02 4.055142e-03
6.950006e-02 4.818000e+00 4.028000e+00 3.155119e+00 1.080327e+01 2.055539e+00 4.280770e+10 2.815547e+04 1.296800e+02 3.346562e-03
7.000000e-02 4.818000e+00 4.028000e+00 3.167355e+00 1.087168e+01 1.880042e+00 3.944590e+10 2.595094e+04 1.462596e+02 2.417445e-03
7.050000e-02 4.818000e+00 4.028000e+00 3.183782e+00 1.096339e+01 1.836181e+00 3.480470e+10 2.298780e+04 1.763324e+02 1.127601e-03
7.100000e-02 4.818000e+00 4.028000e+00 3.193486e+00 1.101965e+01 2.082230e+00 3.280047e+10 2.167160e+04 2.002766e+02 2.979040e-04
7.150000e-02 4.818000e+00 4.028000e+00 3.193758e+00 1.102257e+01 1.939173e+00 3.331509e+10 2.204704e+04 2.002630e+02 2.573729e-04
7.200000e-02 4.818000e+00 4.028000e+00 3.194546e+00 1.102308e+01 1.799924e+00 3.051360e+10 2.026566e+04 2.191859e+02 2.325773e-04
7.250001e-02 4.818000e+00 4.028000e+00 3.192440e+00 1.102175e+01 1.973491e+00 3.791618e+10 2.503067e+04 1.759427e+02 2.933741e-04
7.300001e-02 4.818000e+00 4.028000e+00 3.193319e+00 1.102232e+01 1.754147e+00 3.483387e+10 2.299520e+04 1.917396e+02 2.676249e-04
7.350001e-02 4.818000e+00 4.028000e+00 3.192178e+00 1.102160e+01 1.992566e+00 3.883887e+10 2.560643e+04 1.717483e+02 2.976656e-04
7.400001e-02 4.818000e+00 4.028000e+00 3.215095e+00 1.117611e+01 2.381687e+00 3.735776e+10 2.483170e+04 1.736320e+02 8.914471e-04
7.450001e-02 4.818000e+00 4.028000e+00 3.230983e+00 1.129025e+01 2.040279e+00 4.413185e+10 2.874904e+04 1.440411e+02 1.586437e-03
7.500000e-02 4.818000e+00 4.028000e+00 3.248664e+00 1.141691e+01 2.108965e+00 5.088077e+10 3.209029e+04 1.227619e+02 2.291083e-03
7.550000e-02 4.818000e+00 4.028000e+00 3.274810e+00 1.158588e+01 2.089852e+00 4.570760e+10 2.891978e+04 1.311006e+02 3.137350e-03
7.600001e-02 4.818000e+00 4.028000e+00 3.298837e+00 1.174975e+01 1.851520e+00 4.832274e+10 3.289091e+04 1.209800e+02 3.513932e-03
7.650001e-02 4.818000e+00 4.028000e+00 3.317962e+00 1.189766e+01 2.053589e+00 6.185790e+10 4.298122e+04 9.556416e+01 4.628301e-03
