#./underdamped_3d --dev=3 --amp=4.818 --omega=4.028 --force=0.01925 --gam=0.1 --Dg=4e-06 --block=1024 --paths=262144 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=a:4.818:4.818:1:0 --domainy=w:4.028:4.028:1:0 --domainz=g:0.005:0.0325:100:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./temp/3d-gaw-f0.01925-D4e-06-a4.818-w4.028-spp200-part0.dat
#g a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
3.332500e-02 4.818000e+00 4.028000e+00 2.550864e+00 7.317209e+00 2.033018e+00 1.510367e+10 1.836236e+04 8.414328e+01 -2.024174e-04
3.360000e-02 4.818000e+00 4.028000e+00 2.553384e+00 7.317237e+00 1.987258e+00 1.322221e+10 1.598792e+04 9.639220e+01 -2.237558e-04
3.387500e-02 4.818000e+00 4.028000e+00 2.553936e+00 7.317256e+00 1.983435e+00 1.280427e+10 1.542326e+04 9.958170e+01 -2.395511e-04
3.415000e-02 4.818000e+00 4.028000e+00 2.554565e+00 7.317291e+00 1.983436e+00 1.232360e+10 1.476567e+04 1.035447e+02 -2.803206e-04
3.442501e-02 4.818000e+00 4.028000e+00 2.553817e+00 7.317339e+00 1.977714e+00 1.288988e+10 1.549788e+04 9.904134e+01 -2.828836e-04
3.470001e-02 4.818000e+00 4.028000e+00 2.553857e+00 7.317375e+00 2.008231e+00 1.285860e+10 1.544167e+04 9.933010e+01 -3.033280e-04
3.497501e-02 4.818000e+00 4.028000e+00 2.555254e+00 7.317410e+00 1.970088e+00 1.179606e+10 1.405900e+04 1.083196e+02 -3.599524e-04
3.525001e-02 4.818000e+00 4.028000e+00 2.554644e+00 7.317478e+00 1.966280e+00 1.226013e+10 1.467710e+04 1.041857e+02 -4.041791e-04
3.552501e-02 4.818000e+00 4.028000e+00 2.554821e+00 7.317537e+00 1.971991e+00 1.212705e+10 1.450712e+04 1.052828e+02 -4.448295e-04
3.580001e-02 4.818000e+00 4.028000e+00 2.555254e+00 7.317569e+00 1.973909e+00 1.180013e+10 1.411790e+04 1.081463e+02 -4.795194e-04
3.607501e-02 4.818000e+00 4.028000e+00 2.556239e+00 7.317609e+00 1.970089e+00 1.105510e+10 1.318503e+04 1.154022e+02 -5.332828e-04
3.635001e-02 4.818000e+00 4.028000e+00 2.555511e+00 7.318593e+00 1.981530e+00 1.161026e+10 1.388977e+04 1.098231e+02 -5.552769e-04
