#./underdamped_3d --dev=2 --amp=4.818 --omega=4.028 --force=0.1 --gam=0.007 --Dg=0 --block=1024 --paths=1048576 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0:0.005:50:0 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./temp/3d-faw-D0-g0.007-a4.818-w4.028.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
1.075000e-02 4.818000e+00 4.028000e+00 -3.920544e-01 5.260307e+00 2.231371e+00 3.075138e+11 3.944304e+05 -1.472930e-01 1.425451e-01
1.087500e-02 4.818000e+00 4.028000e+00 -4.001051e-01 5.282625e+00 2.246634e+00 3.095462e+11 3.971147e+05 -1.544245e-01 1.417152e-01
1.100000e-02 4.818000e+00 4.028000e+00 -4.066707e-01 5.304955e+00 2.280961e+00 3.127156e+11 4.012064e+05 -1.631780e-01 1.407899e-01
1.112500e-02 4.818000e+00 4.028000e+00 -4.124566e-01 5.334446e+00 2.338177e+00 3.167309e+11 4.062861e+05 -1.734500e-01 1.394123e-01
1.125000e-02 4.818000e+00 4.028000e+00 -4.146906e-01 5.361364e+00 2.338178e+00 3.199137e+11 4.103593e+05 -1.821434e-01 1.383067e-01
1.137500e-02 4.818000e+00 4.028000e+00 -4.172554e-01 5.388559e+00 2.345811e+00 3.229941e+11 4.142710e+05 -1.908241e-01 1.371619e-01
1.150000e-02 4.818000e+00 4.028000e+00 -4.250712e-01 5.412439e+00 2.458328e+00 3.257739e+11 4.175002e+05 -1.984539e-01 1.359862e-01
1.162500e-02 4.818000e+00 4.028000e+00 -4.305178e-01 5.434863e+00 2.448791e+00 3.288251e+11 4.209435e+05 -2.071307e-01 1.348900e-01
1.175000e-02 4.818000e+00 4.028000e+00 -4.279226e-01 5.450273e+00 2.452606e+00 3.297820e+11 4.225633e+05 -2.095199e-01 1.340947e-01
1.187500e-02 4.818000e+00 4.028000e+00 -4.337000e-01 5.464947e+00 2.465954e+00 3.317694e+11 4.247306e+05 -2.147571e-01 1.333190e-01
1.200000e-02 4.818000e+00 4.028000e+00 -4.355759e-01 5.482798e+00 2.456414e+00 3.337065e+11 4.271665e+05 -2.202569e-01 1.322397e-01
1.212500e-02 4.818000e+00 4.028000e+00 -4.427715e-01 5.517597e+00 2.389666e+00 3.380051e+11 4.321830e+05 -2.313753e-01 1.303657e-01
1.225000e-02 4.818000e+00 4.028000e+00 -4.522578e-01 5.554118e+00 2.353425e+00 3.424908e+11 4.380772e+05 -2.401299e-01 1.283798e-01
1.237500e-02 4.818000e+00 4.028000e+00 -4.488088e-01 5.538243e+00 2.340085e+00 3.407308e+11 4.357782e+05 -2.369490e-01 1.291476e-01
1.250000e-02 4.818000e+00 4.028000e+00 -4.531184e-01 5.558575e+00 2.347711e+00 3.427378e+11 4.383869e+05 -2.407809e-01 1.281676e-01
1.262501e-02 4.818000e+00 4.028000e+00 -4.511573e-01 5.555657e+00 2.343899e+00 3.424174e+11 4.379038e+05 -2.399733e-01 1.284862e-01
1.275001e-02 4.818000e+00 4.028000e+00 -4.568842e-01 5.583782e+00 2.395405e+00 3.459236e+11 4.424385e+05 -2.475256e-01 1.267459e-01
1.287501e-02 4.818000e+00 4.028000e+00 -4.584242e-01 5.606617e+00 2.399229e+00 3.479048e+11 4.449252e+05 -2.524703e-01 1.255785e-01
1.300001e-02 4.818000e+00 4.028000e+00 -4.577708e-01 5.638759e+00 2.347710e+00 3.520190e+11 4.501053e+05 -2.613974e-01 1.236089e-01
1.312501e-02 4.818000e+00 4.028000e+00 -4.662395e-01 5.677909e+00 2.399182e+00 3.563424e+11 4.557589e+05 -2.702349e-01 1.210704e-01
1.325001e-02 4.818000e+00 4.028000e+00 -4.825217e-01 5.722181e+00 2.397304e+00 3.609201e+11 4.618004e+05 -2.780813e-01 1.185621e-01
1.337501e-02 4.818000e+00 4.028000e+00 -4.925580e-01 5.767228e+00 2.353430e+00 3.661742e+11 4.686262e+05 -2.879971e-01 1.157665e-01
1.350001e-02 4.818000e+00 4.028000e+00 -4.936844e-01 5.796439e+00 2.395370e+00 3.691127e+11 4.723269e+05 -2.937426e-01 1.140333e-01
1.362501e-02 4.818000e+00 4.028000e+00 -5.067220e-01 5.841044e+00 2.366782e+00 3.742316e+11 4.788799e+05 -3.026633e-01 1.112041e-01
1.375001e-02 4.818000e+00 4.028000e+00 -5.234276e-01 5.881965e+00 2.338168e+00 3.785594e+11 4.844608e+05 -3.087640e-01 1.084750e-01
1.387501e-02 4.818000e+00 4.028000e+00 -5.424088e-01 5.929179e+00 2.424004e+00 3.836603e+11 4.909562e+05 -3.160567e-01 1.052094e-01
