#./overdamped_3d --dev=1 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:0.95:2.05:100:1 --domainy=s:0.95:2.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> symmetric_var_lam_l:0.95:2.05:100:1_s:0.95:2.05:100:1_40_-0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
5.248102e+01 9.141131e+00 1.815550e-01 9.888035e-01 3.041393e+06 2.420257e+02 -8.935213e-03 4.570484e-04
5.382727e+01 9.141131e+00 1.924479e-01 9.762715e-01 3.090180e+06 2.459077e+02 2.599871e-02 4.591942e-04
5.520805e+01 9.141131e+00 2.061015e-01 9.730039e-01 3.143241e+06 2.501313e+02 2.843451e-02 4.675388e-04
5.662424e+01 9.141131e+00 2.114737e-01 9.779846e-01 3.265705e+06 2.598754e+02 1.635587e-02 4.462004e-04
5.807677e+01 9.141131e+00 2.229675e-01 1.008813e+00 3.391146e+06 2.698573e+02 1.849592e-02 4.557371e-04
5.956656e+01 9.141131e+00 2.347808e-01 1.000015e+00 3.418455e+06 2.720317e+02 -7.646918e-03 4.514456e-04
6.109455e+01 9.141131e+00 2.449981e-01 9.727446e-01 3.480814e+06 2.769931e+02 2.136660e-02 4.495382e-04
6.266175e+01 9.141131e+00 2.585720e-01 1.015315e+00 3.767596e+06 2.998137e+02 7.893944e-02 4.553795e-04
6.426916e+01 9.141131e+00 2.702288e-01 9.996687e-01 3.806467e+06 3.029079e+02 6.342578e-02 4.495382e-04
6.591779e+01 9.141131e+00 2.828101e-01 9.728127e-01 3.715208e+06 2.956461e+02 3.199768e-02 4.566908e-04
6.760871e+01 9.141131e+00 3.007672e-01 9.755139e-01 3.879692e+06 3.087337e+02 4.477620e-02 4.520416e-04
6.934301e+01 9.141131e+00 3.131754e-01 9.896706e-01 4.089264e+06 3.254122e+02 1.297438e-02 4.558563e-04
7.112180e+01 9.141131e+00 3.298925e-01 9.885913e-01 4.088092e+06 3.253205e+02 2.747059e-03 4.556179e-04
7.294622e+01 9.141131e+00 3.416032e-01 9.823276e-01 4.231664e+06 3.367471e+02 -1.486123e-03 4.560947e-04
7.481744e+01 9.141131e+00 3.720788e-01 9.780921e-01 4.243189e+06 3.376620e+02 -2.566129e-02 4.492998e-04
7.673666e+01 9.141131e+00 3.820449e-01 9.994394e-01 4.549292e+06 3.620243e+02 -2.019691e-02 4.395247e-04
