#./overdamped_3d --dev=1 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:-1.05:0.05:100:1 --domainy=s:0.95:2.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> symmetric_var_lam_l:-1.05:0.05:100:1_s:0.95:2.05:100:1_40_-0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
1.370881e-01 9.141131e+00 1.017769e+00 1.008716e+00 6.084927e+04 4.841812e+00 -2.918941e-02 2.839923e-03
1.406047e-01 9.141131e+00 1.012115e+00 9.856218e-01 5.791632e+04 4.609127e+00 -3.027183e-02 2.782226e-03
1.442115e-01 9.141131e+00 1.006035e+00 1.015690e+00 5.756377e+04 4.589074e+00 -2.905464e-02 2.832651e-03
1.479108e-01 9.141131e+00 9.985688e-01 1.009388e+00 5.562564e+04 4.421324e+00 -1.810277e-02 2.821922e-03
1.517050e-01 9.141131e+00 9.908859e-01 1.006167e+00 5.273418e+04 4.186411e+00 -1.433402e-02 2.672315e-03
1.555965e-01 9.141131e+00 9.823049e-01 1.002271e+00 5.051327e+04 4.058133e+00 -1.377499e-02 2.671957e-03
1.595878e-01 9.141131e+00 9.723908e-01 9.921941e-01 4.868156e+04 3.870648e+00 -4.225701e-02 2.594590e-03
1.636816e-01 9.141131e+00 9.620242e-01 1.004528e+00 4.739260e+04 3.800620e+00 -4.720443e-02 2.568245e-03
1.678803e-01 9.141131e+00 9.508480e-01 1.003111e+00 4.473337e+04 3.546609e+00 -6.511390e-03 2.495289e-03
1.721867e-01 9.141131e+00 9.389195e-01 9.966397e-01 4.172961e+04 3.302147e+00 -5.007309e-02 2.328753e-03
1.766036e-01 9.141131e+00 9.262986e-01 9.999564e-01 4.028315e+04 3.198378e+00 -2.679753e-02 2.221823e-03
1.811339e-01 9.141131e+00 9.175244e-01 9.806302e-01 3.757605e+04 2.973173e+00 -5.110663e-02 2.064586e-03
1.857803e-01 9.141131e+00 9.143778e-01 1.001868e+00 3.737093e+04 2.959327e+00 -2.267838e-03 1.964331e-03
1.905459e-01 9.141131e+00 9.178810e-01 9.668924e-01 3.620619e+04 2.874497e+00 -7.951796e-03 1.849890e-03
1.954338e-01 9.141131e+00 9.254356e-01 9.941497e-01 3.725554e+04 2.935135e+00 -2.583671e-02 1.872897e-03
2.004470e-01 9.141131e+00 9.341182e-01 9.835123e-01 3.762025e+04 2.999116e+00 -3.623277e-02 1.801848e-03
2.055888e-01 9.141131e+00 9.432492e-01 9.939989e-01 3.840491e+04 3.067234e+00 -2.520567e-02 1.789212e-03
2.108626e-01 9.141131e+00 9.518971e-01 9.759573e-01 3.788960e+04 3.020124e+00 -2.211106e-02 1.730084e-03
2.162716e-01 9.141131e+00 9.605872e-01 9.901854e-01 3.887833e+04 3.115617e+00 -2.192008e-02 1.769066e-03
2.218194e-01 9.141131e+00 9.682713e-01 9.886954e-01 3.870180e+04 3.102885e+00 -3.619903e-02 1.750827e-03
2.275095e-01 9.141131e+00 9.771912e-01 9.807890e-01 4.013730e+04 3.222251e+00 -2.637458e-02 1.743197e-03
