#./overdamped_3d --dev=1 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:-1.05:0.05:100:1 --domainy=s:-0.05:1.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> symmetric_var_lam_l:-1.05:0.05:100:1_s:-0.05:1.05:100:1_40_-0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
3.872570e-01 9.141132e-01 8.426503e-01 9.803393e-01 3.163353e+04 2.586268e+00 -2.139813e-02 1.792431e-03
3.971908e-01 9.141132e-01 7.932214e-01 9.768616e-01 2.971718e+04 2.377934e+00 1.786900e-02 1.889825e-03
4.073796e-01 9.141132e-01 7.414969e-01 9.958148e-01 2.817778e+04 2.241697e+00 1.343822e-02 2.017379e-03
4.178296e-01 9.141132e-01 6.870570e-01 9.965895e-01 2.634336e+04 2.036069e+00 -6.430805e-03 2.109289e-03
4.285478e-01 9.141132e-01 6.303795e-01 9.915046e-01 2.422931e+04 1.894103e+00 2.699614e-03 2.283216e-03
4.395409e-01 9.141132e-01 5.718725e-01 9.822504e-01 2.156859e+04 1.755956e+00 1.495588e-02 2.413750e-03
4.508159e-01 9.141132e-01 5.114958e-01 9.963402e-01 1.918322e+04 1.519134e+00 8.684397e-04 2.597213e-03
4.623803e-01 9.141132e-01 4.490180e-01 9.750281e-01 1.659285e+04 1.297670e+00 -8.129239e-03 2.773285e-03
4.742412e-01 9.141132e-01 3.838618e-01 9.850655e-01 1.456245e+04 1.162587e+00 5.101442e-03 3.170848e-03
4.864064e-01 9.141132e-01 3.172094e-01 9.760955e-01 1.188653e+04 9.444055e-01 -1.130062e-02 3.649712e-03
4.988837e-01 9.141132e-01 2.487304e-01 9.628951e-01 9.340720e+03 7.524647e-01 1.739001e-02 4.317522e-03
5.116810e-01 9.141132e-01 1.821039e-01 9.708228e-01 6.863642e+03 5.439916e-01 1.712000e-02 5.341768e-03
5.248066e-01 9.141132e-01 1.239404e-01 1.005911e+00 4.918854e+03 3.894273e-01 2.382243e-02 7.244110e-03
5.382689e-01 9.141132e-01 8.391847e-02 9.902037e-01 3.306822e+03 2.629687e-01 3.144491e-02 9.248257e-03
5.520766e-01 9.141132e-01 6.321267e-02 9.715689e-01 2.494081e+03 1.986490e-01 -1.732397e-02 1.103115e-02
5.662384e-01 9.141132e-01 5.433692e-02 9.863557e-01 2.169693e+03 1.729647e-01 -1.585722e-03 1.227689e-02
5.807635e-01 9.141132e-01 5.039575e-02 9.873773e-01 2.050208e+03 1.633371e-01 1.075268e-04 1.299608e-02
5.956612e-01 9.141132e-01 4.762590e-02 9.880870e-01 1.930064e+03 1.537120e-01 -8.094192e-03 1.367426e-02
6.109411e-01 9.141132e-01 4.517670e-02 9.952332e-01 1.814860e+03 1.445152e-01 4.184246e-05 1.409352e-02
6.266128e-01 9.141132e-01 4.318770e-02 9.968796e-01 1.775780e+03 1.413327e-01 -7.716775e-03 1.494801e-02
6.426867e-01 9.141132e-01 4.125586e-02 1.004130e+00 1.741815e+03 1.385910e-01 -1.386762e-03 1.571774e-02
6.591728e-01 9.141132e-01 3.941416e-02 9.915529e-01 1.643939e+03 1.307707e-01 -6.362736e-03 1.588976e-02
6.760818e-01 9.141132e-01 3.778710e-02 1.009902e+00 1.602115e+03 1.275073e-01 -1.243585e-02 1.641846e-02
6.934246e-01 9.141132e-01 3.616189e-02 1.015273e+00 1.568161e+03 1.247915e-01 -2.569675e-03 1.707697e-02
7.112123e-01 9.141132e-01 3.459154e-02 9.869178e-01 1.446032e+03 1.150420e-01 1.920760e-02 1.733565e-02
7.294562e-01 9.141132e-01 3.301330e-02 1.008748e+00 1.441039e+03 1.146851e-01 1.263726e-02 1.811922e-02
